Time,Time (ms),Motor speed (rpm),BLDC Q curent for monitoring,Filtered Q current (A),BLDC Ph A amps (abs) (A),BLDC Ph B amps (abs) (A),BLDC Ph C amps (abs) (A),Purge pressure (mHg),ivp purge temperature (C),Purge add flow rate (mlph),Purge add speed (rpm),Purge circulate flow rate (mlph),Purge circulate speed (rpm),BLDC watts (W),Flow (lpm),Input pressure (mmHg),Output pressure (mmHg),Net pressure (mmHg),
Tue Dec 06 2022,103147,19999.06,0.6797139,0.6785465,0.468018,0.4834324,0.4861716,0.4353,24.9,20,9.621398,800,103.1779,6.648515,0.471308943,99.26757813,192.6904297,93.60285156,
Tue Dec 06 2022,109279,19998.61,0.6753333,0.6755048,0.4691481,0.4812448,0.4845242,0.4437,24.9,20,9.621398,800,103.1779,6.878343,0.700208,99.26757813,188.0517578,88.96417969,
Tue Dec 06 2022,115413,19998.34,0.6735407,0.6733988,0.4671068,0.4784787,0.4820597,0.4445,24.9,20,9.621398,800,103.1779,6.710435,0.898706349,99.26757813,182.7172852,83.62970703,
Tue Dec 06 2022,121555,20000.09,0.6695473,0.6688383,0.4611708,0.4749278,0.476433,0.4399,24.9,20,9.621398,800,103.1779,6.719836,1.086761905,99.26757813,176.6870117,77.59943359,
Tue Dec 06 2022,127697,20001.98,0.6642444,0.6642592,0.4625661,0.4734786,0.477611,0.444,24.9,20,9.621398,800,103.1779,6.562092,1.363531746,99.26757813,168.3374023,69.24982422,
Tue Dec 06 2022,133836,19996.75,0.6623359,0.6622325,0.461505,0.4713854,0.4746137,0.4391,24.9,20,9.621398,800,103.1779,6.655444,1.572430894,99.38964844,161.8432617,62.63361328,
Tue Dec 06 2022,139964,19995.76,0.6611432,0.6612576,0.4571207,0.4687379,0.4758922,0.449,24.9,20,9.621398,800,103.1779,6.783494,1.678186992,99.26757813,157.668457,58.58087891,
Tue Dec 06 2022,146101,19996.35,0.6586974,0.6594426,0.4549586,0.468026,0.4702223,0.4493,24.9,20,9.621398,800,103.1779,6.711912,1.865280992,99.26757813,151.6381836,52.55060547,
Tue Dec 06 2022,152228,20003.35,0.6526297,0.6509375,0.4552753,0.4689544,0.4706571,0.4398,24.9,20,9.621398,800,103.1779,6.625812,2.054333333,99.26757813,145.144043,46.05646484,
Tue Dec 06 2022,158358,20002.32,0.6484551,0.6481764,0.4509903,0.4631525,0.4667515,0.4281,24.9,20,9.621398,800,103.1779,6.254586,2.287873016,99.26757813,135.402832,36.31525391,
Tue Dec 06 2022,164494,20000.71,0.6518304,0.6517369,0.4516597,0.4650513,0.4684187,0.4351,24.9,20,9.621398,800,103.1779,6.230963,2.438927419,99.26757813,129.6044922,30.51691406,
Tue Dec 06 2022,170634,19996.5,0.6506283,0.6511734,0.4507799,0.4633702,0.4678867,0.4268,24.9,20,9.621398,800,103.1779,6.462039,2.609614754,98.77929688,124.2700195,25.67072266,
Tue Dec 06 2022,176763,19998.08,0.6459299,0.6463974,0.446753,0.4596093,0.4637705,0.4208,24.9,20,9.621398,800,103.1779,6.523978,2.752173554,94.75097656,117.5439453,22.97296875,
Tue Dec 06 2022,182897,19999.89,0.6423342,0.6413702,0.4428284,0.4570751,0.4616525,0.412,25,20,9.621398,800,103.1779,6.546716,2.899194915,90.96679688,110.8178711,20.03107422,
Tue Dec 06 2022,189025,19997.12,0.6388218,0.6381351,0.4407788,0.4547433,0.4596622,0.4004,25,20,9.621398,800,103.1779,6.484633,3.11104065,85.96191406,101.0766602,15.29474609,
Tue Dec 06 2022,195160,19998.25,0.6345245,0.6345181,0.4384692,0.4516671,0.4563774,0.3872,25,20,9.621398,800,103.1779,6.592796,3.139142857,84.13085938,98.98925781,15.03839844,
Tue Dec 06 2022,201299,19996.31,0.6327013,0.633219,0.4377507,0.4491274,0.4535055,0.394,25,20,9.621398,800,103.1779,6.340187,3.245611111,80.83496094,93.65478516,12.99982422,
Tue Dec 06 2022,207430,20000.56,0.6286096,0.6280379,0.4365762,0.4491267,0.4532204,0.3827,25,20,9.621398,800,103.1779,6.365319,3.344039683,79.12597656,88.55224609,9.606269531,
Tue Dec 06 2022,213560,19998.77,0.6290846,0.6305105,0.436008,0.4480048,0.4518373,0.3741,25,20,9.621398,800,103.1779,6.431312,3.407302521,77.78320313,85.53710938,7.93390625,
Tue Dec 06 2022,219702,19998.48,0.6258868,0.6268085,0.4325549,0.4447225,0.4485464,0.3828,25,20,9.621398,800,103.1779,6.428902,3.508927419,74.85351563,79.73876953,5.065253906,
Tue Dec 06 2022,225837,19996.73,0.624832,0.6272587,0.4310332,0.4426772,0.4482804,0.3699,25.1,20,9.621398,800,103.1779,6.451167,3.583491935,71.06933594,75.79589844,4.9065625,
Tue Dec 06 2022,231965,19997.97,0.620407,0.6210967,0.4319076,0.4428562,0.447379,0.3675,25.1,20,9.621398,800,103.1779,6.23971,3.660024,70.58105469,71.15722656,0.756171875,
Tue Dec 06 2022,238315,20000.48,0.6202545,0.6203071,0.4302734,0.4422183,0.4461689,0.3728,25.1,20,9.621398,800,103.1779,6.077693,3.721373016,68.75,68.60595703,0.035957031,
Tue Dec 06 2022,244452,20001.29,0.6194416,0.6197446,0.4313115,0.4425997,0.4464514,0.3714,25.1,20,9.621398,800,103.1779,6.116812,3.758611111,67.16308594,66.0546875,-0.928398438,
Tue Dec 06 2022,250587,20002.32,0.6167416,0.6175205,0.42868,0.4396673,0.442865,0.3662,25.1,20,9.621398,800,103.1779,6.23588,3.834151261,65.69824219,62.80761719,-2.710625,
Tue Dec 06 2022,256719,19999.7,0.6133799,0.6129885,0.4246977,0.4378625,0.439773,0.363,25.1,20,9.621398,800,103.1779,6.171137,3.85802381,64.72167969,60.25634766,-4.285332031,
Tue Dec 06 2022,262859,20000.33,0.6115701,0.6109074,0.4271068,0.4380767,0.4418557,0.3638,25.1,20,9.621398,800,103.1779,6.162056,3.905121951,63.01269531,58.16894531,-4.66375,
Tue Dec 06 2022,268994,20000.95,0.6090743,0.6083653,0.4217867,0.4351095,0.438526,0.3605,25.1,20,9.621398,800,103.1779,6.184023,3.910738095,62.40234375,55.84960938,-6.372734375,
Tue Dec 06 2022,275124,19997.34,0.6120199,0.6113603,0.4232072,0.4367953,0.4393816,0.3459,25.1,20,9.621398,800,103.1779,6.21801,3.933647059,62.40234375,54.68994141,-7.532402344,
Tue Dec 06 2022,281258,19999.05,0.612675,0.6126834,0.4239895,0.4369141,0.4405958,0.3527,25.1,20,9.621398,800,103.1779,6.143641,3.981151261,61.30371094,52.13867188,-8.985039063,
Tue Dec 06 2022,287397,19998.34,0.6148536,0.6134799,0.4245192,0.4369301,0.4409557,0.3465,25.1,20,9.621398,800,103.1779,6.103323,4.006,60.44921875,50.74707031,-9.522148438,
Tue Dec 06 2022,293533,19997.28,0.6143537,0.615187,0.4238755,0.4373078,0.4410292,0.3321,25.1,20,9.621398,800,103.1779,5.872347,4.013722222,58.25195313,49.58740234,-8.484550781,
Tue Dec 06 2022,299669,20002.36,0.6080154,0.6077468,0.421925,0.4342814,0.439931,0.346,25.2,20,9.621398,800,103.1779,5.965342,4.049428571,58.0078125,48.89160156,-8.936210938,
Tue Dec 06 2022,305807,19998.6,0.60875,0.607873,0.4206674,0.4330365,0.4369818,0.3487,25.2,20,9.621398,800,103.1779,5.921566,4.073992126,58.49609375,46.57226563,-11.74382813,
Tue Dec 06 2022,311938,19997.51,0.6089663,0.6091008,0.419827,0.4319983,0.4365623,0.3493,25.2,20,9.621398,800,103.1779,6.206499,4.096661017,56.54296875,45.64453125,-10.7184375,
Tue Dec 06 2022,318075,19998.89,0.6070589,0.6065521,0.4211891,0.4326479,0.436368,0.3475,25.2,20,9.621398,800,103.1779,5.807466,4.108404762,56.54296875,44.71679688,-11.64617188,
Tue Dec 06 2022,324214,19998.75,0.6092833,0.6093503,0.4213495,0.4318865,0.4352444,0.3382,25.2,20,9.621398,800,103.1779,5.956063,4.113596774,57.03125,44.02099609,-12.83025391,
Tue Dec 06 2022,330342,20004.21,0.6084414,0.6065501,0.4226155,0.4337771,0.4387422,0.3419,25.2,20,9.621398,800,103.1779,5.975967,4.115768,56.54296875,44.48486328,-11.87810547,
Tue Dec 06 2022,336469,20000.65,0.6058635,0.6066666,0.420487,0.4360654,0.4378663,0.3352,25.2,20,9.621398,800,103.1779,6.123449,4.131570248,56.0546875,42.86132813,-13.01335938,
Tue Dec 06 2022,342594,19998.51,0.6060126,0.6072376,0.4229839,0.4336654,0.4393403,0.3501,25.2,20,9.621398,800,103.1779,6.172171,4.141928571,55.56640625,42.16552734,-13.22087891,
Tue Dec 06 2022,348729,19996.81,0.6072112,0.6063443,0.4214245,0.4348016,0.4375389,0.3418,25.2,20,9.621398,800,103.1779,5.959585,4.154246032,56.0546875,40.77392578,-15.10076172,
Tue Dec 06 2022,354859,20002.32,0.6048033,0.6050036,0.4185952,0.4303898,0.434302,0.3373,25.2,20,9.621398,800,103.1779,6.032026,4.172788136,55.81054688,40.54199219,-15.08855469,
Tue Dec 06 2022,361003,20000.33,0.6040034,0.6035891,0.4176512,0.4310437,0.4344586,0.3468,25.2,20,9.621398,800,103.1779,5.923891,4.187083333,55.078125,40.078125,-14.82,
Tue Dec 06 2022,367138,19998.59,0.6051918,0.6054165,0.4180728,0.434573,0.4357157,0.3497,25.2,20,9.621398,800,103.1779,6.026089,4.200195122,54.1015625,39.84619141,-14.07537109,
Tue Dec 06 2022,373262,20000.16,0.6039938,0.6041355,0.4176458,0.4283737,0.434429,0.3503,25.2,20,9.621398,800,103.1779,6.1246,4.197277778,54.22363281,39.84619141,-14.19744141,
Tue Dec 06 2022,379390,19998.78,0.6053839,0.605219,0.4183004,0.4322446,0.4359303,0.3494,25.3,20,9.621398,800,103.1779,6.473639,4.211928571,53.24707031,39.38232422,-13.68474609,
Tue Dec 06 2022,385525,20000.97,0.6038937,0.604438,0.418765,0.4294257,0.4355981,0.3519,25.3,20,9.621398,800,103.1779,5.987997,4.223206349,52.88085938,39.15039063,-13.55046875,
Tue Dec 06 2022,391655,20000.53,0.6031108,0.6042417,0.4175906,0.4295958,0.4322158,0.3479,25.3,20,9.621398,800,103.1779,5.616777,4.220655462,53.49121094,38.91845703,-14.39275391,
Tue Dec 06 2022,397789,20000.33,0.6031076,0.6023914,0.4174114,0.4308976,0.4340253,0.3416,25.3,20,9.621398,800,103.1779,5.778799,4.224338843,51.41601563,38.45458984,-12.78142578,
Tue Dec 06 2022,403921,19995.25,0.6073987,0.6077925,0.4161542,0.4277732,0.4314383,0.3521,25.3,20,9.621398,800,103.1779,5.833873,4.229666667,51.29394531,37.99072266,-13.12322266,
Tue Dec 06 2022,410059,20000.3,0.6041528,0.6032742,0.4195687,0.431185,0.4359195,0.3391,25.3,20,9.621398,800,103.1779,5.940102,4.226362903,53.125,37.75878906,-15.18621094,
Tue Dec 06 2022,416189,19996.46,0.6041139,0.6023194,0.4168801,0.4311915,0.43365,0.3376,25.3,20,9.621398,800,103.1779,6.098198,4.241842975,53.73535156,36.3671875,-17.18816406,
Tue Dec 06 2022,422315,19998.23,0.602656,0.6031011,0.4166836,0.4308149,0.4354983,0.3499,25.3,20,9.621398,800,103.1779,5.904314,4.242444444,51.78222656,37.29492188,-14.30730469,
Tue Dec 06 2022,428448,20004.31,0.601727,0.6015397,0.4163473,0.4286083,0.4338256,0.3498,25.3,20,9.621398,800,103.1779,5.852232,4.246184874,52.1484375,36.59912109,-15.36931641,
Tue Dec 06 2022,434589,19999.66,0.6035311,0.6036057,0.4156882,0.4318538,0.4344641,0.3487,25.3,20,9.621398,800,103.1779,6.089462,4.244454545,52.51464844,36.83105469,-15.50359375,
Tue Dec 06 2022,440726,20002.32,0.6025568,0.6027126,0.4209577,0.4276701,0.4370137,0.3533,25.3,20,9.621398,800,103.1779,5.852194,4.238857143,52.02636719,36.3671875,-15.47917969,
Tue Dec 06 2022,458030,25001.65,0.9087817,0.9087694,0.6326565,0.6534234,0.6501691,0.3557,25.3,20,9.621398,800,103.1779,11.46632,-0.000626984,99.14550781,233.2788086,134.3133008,
Tue Dec 06 2022,464158,25000.2,0.9140282,0.9140377,0.6342343,0.6535261,0.6507949,0.355,25.3,20,9.621398,800,103.1779,11.28582,0.001834646,99.14550781,234.206543,135.2410352,
Tue Dec 06 2022,470285,25002.35,0.9125533,0.9122186,0.6348244,0.6525868,0.6589262,0.3817,25.3,20,9.621398,800,103.1779,11.47255,0.007616,99.14550781,235.3662109,136.4007031,
Tue Dec 06 2022,476420,25002.63,0.916952,0.916308,0.6381409,0.657289,0.6582227,0.381,25.3,20,9.621398,800,103.1779,11.30931,0.002206612,99.14550781,233.9746094,135.0091016,
Tue Dec 06 2022,482557,24996.68,0.9184935,0.9187719,0.6385718,0.652154,0.6565149,0.3947,25.4,20,9.621398,800,103.1779,11.32253,-0.002238095,99.14550781,234.206543,135.2410352,
Tue Dec 06 2022,488689,25000.68,0.9198841,0.9186897,0.6420578,0.6542392,0.6578216,0.3979,25.4,20,9.621398,800,103.1779,11.53693,0.001833333,99.26757813,233.7426758,134.6550977,
Tue Dec 06 2022,494824,25003.3,0.9211406,0.9213549,0.642747,0.656751,0.6625174,0.4063,25.4,20,9.621398,800,103.1779,11.39656,0.003305085,99.26757813,234.6704102,135.582832,
Tue Dec 06 2022,500965,24996.68,0.9242259,0.9250361,0.6438265,0.6584489,0.6585696,0.41,25.4,20,9.621398,800,103.1779,11.46792,0.003516667,99.26757813,234.9023438,135.8147656,
Tue Dec 06 2022,507089,24999.9,0.9254161,0.9265695,0.644492,0.6613415,0.6612251,0.4151,25.4,20,9.621398,800,103.1779,11.15926,0.006015873,99.26757813,234.9023438,135.8147656,
Tue Dec 06 2022,513220,24999.93,0.9242694,0.9240729,0.6431605,0.6607779,0.6643072,0.4159,25.4,20,9.621398,800,103.1779,11.77014,0.002453782,99.14550781,234.4384766,135.4729688,
Tue Dec 06 2022,519344,24998.67,0.9275921,0.9273397,0.6468321,0.6587918,0.6661456,0.4076,25.4,20,9.621398,800,103.1779,11.64344,0.006590551,99.26757813,234.6704102,135.582832,
Tue Dec 06 2022,525485,25001.67,0.9253647,0.925119,0.6386828,0.6581109,0.6644843,0.4174,25.4,20,9.621398,800,103.1779,11.36001,0.066613445,99.26757813,232.8149414,133.7273633,
Tue Dec 06 2022,531621,25000.66,0.9223767,0.9228269,0.6396692,0.6567889,0.6641452,0.4121,25.4,20,9.621398,800,103.1779,11.73657,0.182833333,99.26757813,231.4233398,132.3357617,
Tue Dec 06 2022,537750,25002.56,0.9180701,0.9183936,0.6383886,0.6575173,0.6562122,0.4249,25.4,20,9.621398,800,103.1779,11.32696,0.323739837,99.26757813,227.9443359,128.8567578,
Tue Dec 06 2022,543886,24997.99,0.9155332,0.9161056,0.6338925,0.6509628,0.6568525,0.4176,25.4,20,9.621398,800,103.1779,11.4804,0.52365873,99.26757813,223.0737305,123.9861523,
Tue Dec 06 2022,550009,25002.65,0.9104322,0.9096284,0.6296833,0.6490971,0.6559517,0.429,25.4,20,9.621398,800,103.1779,11.57837,0.726738095,99.26757813,218.203125,119.1155469,
Tue Dec 06 2022,556139,24998.67,0.9088156,0.9088246,0.6303318,0.6467799,0.6535265,0.4306,25.4,20,9.621398,800,103.1779,11.21541,1.031487805,99.26757813,211.2451172,112.1575391,
Tue Dec 06 2022,562279,25001.93,0.9083613,0.9086343,0.6314621,0.6475118,0.6506813,0.4317,25.4,20,9.621398,800,103.1779,11.24171,1.171047244,99.26757813,207.7661133,108.6785352,
Tue Dec 06 2022,568419,24998.67,0.9062787,0.906436,0.6297814,0.6460739,0.6489027,0.4282,25.4,20,9.621398,800,103.1779,11.29654,1.467801587,99.26757813,198.9526367,99.86505859,
Tue Dec 06 2022,574547,24996.68,0.9053829,0.9063482,0.6291181,0.6425253,0.6459454,0.4325,25.4,20,9.621398,800,103.1779,11.01923,1.695728,99.26757813,192.4584961,93.37091797,
Tue Dec 06 2022,580680,24998.53,0.9005327,0.9000688,0.6279256,0.6380265,0.6449813,0.4313,25.5,20,9.621398,800,103.1779,11.40638,1.830007937,99.26757813,187.355957,88.26837891,
Tue Dec 06 2022,586820,25000.66,0.8970233,0.8969939,0.6236964,0.639186,0.6423469,0.4243,25.5,20,9.621398,800,103.1779,11.3719,2.029415254,99.26757813,180.6298828,81.54230469,
Tue Dec 06 2022,592948,25000.3,0.8944827,0.8933793,0.6221057,0.6336761,0.6412419,0.4224,25.5,20,9.621398,800,103.1779,11.1613,2.323090909,99.26757813,170.1928711,71.10529297,
Tue Dec 06 2022,599090,24998.67,0.8895734,0.8893476,0.618322,0.6336421,0.6368038,0.4317,25.5,20,9.621398,800,103.1779,10.97373,2.512440678,99.26757813,164.3945313,65.30695313,
Tue Dec 06 2022,605221,25000.6,0.8912341,0.8905315,0.6172857,0.6353614,0.641727,0.4252,25.5,20,9.621398,800,103.1779,11.24357,2.67618254,95.60546875,157.9003906,62.47492188,
Tue Dec 06 2022,611355,24998.67,0.8854022,0.8859122,0.6170433,0.6300539,0.6380692,0.424,25.5,20,9.621398,800,103.1779,10.84971,2.85031746,91.69921875,149.5507813,58.0315625,
Tue Dec 06 2022,617500,24997.67,0.8821744,0.8821746,0.6153136,0.6269125,0.6315452,0.4258,25.5,20,9.621398,800,103.1779,10.98323,3.019650794,86.81640625,141.4331055,54.79669922,
Tue Dec 06 2022,623627,24998.74,0.8754034,0.8751978,0.6067712,0.6272644,0.625661,0.4126,25.5,20,9.621398,800,103.1779,10.43403,3.244944882,80.10253906,131.2280273,51.30548828,
Tue Dec 06 2022,629764,24998.67,0.8734248,0.8727319,0.6078038,0.6216769,0.6281035,0.4089,25.5,20,9.621398,800,103.1779,10.56538,3.375865079,78.63769531,124.0380859,45.58039063,
Tue Dec 06 2022,635903,25003.52,0.8797544,0.8798736,0.611378,0.6247089,0.6317403,0.4098,25.5,20,9.621398,800,103.1779,10.96705,3.454277778,76.44042969,119.6313477,43.37091797,
Tue Dec 06 2022,642045,24994.39,0.87358,0.8744941,0.6064307,0.6216161,0.6288999,0.4063,25.6,20,9.621398,800,103.1779,11.01876,3.57792,72.65625,113.6010742,41.12482422,
Tue Dec 06 2022,648169,25002.65,0.8691258,0.8690185,0.6067024,0.6145862,0.6263766,0.4068,25.6,20,9.621398,800,103.1779,11.18685,3.709821138,67.7734375,105.4833984,37.88996094,
Tue Dec 06 2022,654293,24996.68,0.8700244,0.8692294,0.6016133,0.6174508,0.6240171,0.3989,25.6,20,9.621398,800,103.1779,10.6941,3.783284553,66.91894531,103.1640625,36.42511719,
Tue Dec 06 2022,660419,25000.66,0.8648481,0.864989,0.60101,0.6148166,0.6233041,0.4136,25.6,20,9.621398,800,103.1779,10.70871,3.883611111,63.13476563,96.66992188,33.71515625,
Tue Dec 06 2022,666561,25000.66,0.862347,0.8618405,0.5976655,0.6126886,0.6222826,0.4063,25.6,20,9.621398,800,103.1779,10.52208,3.96281746,60.44921875,90.63964844,30.37042969,
Tue Dec 06 2022,672697,25003.96,0.8592322,0.858783,0.5983539,0.6111402,0.6196832,0.3897,25.6,20,9.621398,800,103.1779,10.75312,4.064571429,57.15332031,85.53710938,28.56378906,
Tue Dec 06 2022,678824,25001.2,0.8583114,0.8573119,0.5993916,0.6096489,0.6172587,0.3964,25.6,20,9.621398,800,103.1779,10.69643,4.126491525,55.078125,80.8984375,26.0003125,
Tue Dec 06 2022,684951,25002.65,0.855524,0.8550713,0.5988014,0.6108003,0.6151975,0.3869,25.6,20,9.621398,800,103.1779,11.00665,4.187429752,54.22363281,78.11523438,24.07160156,
Tue Dec 06 2022,691090,25000.94,0.8548318,0.8567495,0.5971562,0.6049044,0.6146623,0.3974,25.7,20,9.621398,800,103.1779,10.40462,4.270056,52.1484375,72.31689453,20.34845703,
Tue Dec 06 2022,697215,25001.37,0.8529783,0.8535375,0.5934633,0.6059152,0.6133692,0.3897,25.7,20,9.621398,800,103.1779,10.34066,4.271801587,49.95117188,72.08496094,22.31378906,
Tue Dec 06 2022,703343,24998.91,0.8534426,0.8530629,0.5928314,0.6069435,0.6137509,0.3918,25.7,20,9.621398,800,103.1779,10.23768,4.331452381,48.2421875,69.765625,21.7034375,
Tue Dec 06 2022,709471,24999.82,0.8504794,0.8500614,0.5867044,0.6045092,0.6115249,0.3882,25.7,20,9.621398,800,103.1779,10.32713,4.38105042,48.36425781,67.21435547,19.03009766,
Tue Dec 06 2022,715594,25000.97,0.8498822,0.8497764,0.5890061,0.605558,0.6109056,0.3713,25.7,20,9.621398,800,103.1779,10.77749,4.409246032,47.265625,64.43115234,17.34552734,
Tue Dec 06 2022,721732,25002.54,0.8465904,0.8457204,0.5908141,0.6041257,0.6070079,0.3841,25.7,20,9.621398,800,103.1779,10.55622,4.440592,46.41113281,62.34375,16.11261719,
Tue Dec 06 2022,727871,24999.82,0.8483736,0.8483063,0.5886959,0.6026866,0.6098462,0.3773,25.7,20,9.621398,800,103.1779,10.68834,4.474,45.43457031,60.25634766,15.00177734,
Tue Dec 06 2022,733998,24998.64,0.8469892,0.8471429,0.5867898,0.6071426,0.6085085,0.3636,25.7,20,9.621398,800,103.1779,10.34719,4.50315873,42.99316406,58.6328125,15.81964844,
Tue Dec 06 2022,740125,25002.67,0.844043,0.844272,0.5879712,0.6045561,0.6074035,0.3652,25.7,20,9.621398,800,103.1779,10.61574,4.517826446,43.23730469,57.93701172,14.87970703,
Tue Dec 06 2022,746250,24998.61,0.8428152,0.8430501,0.5896311,0.6015418,0.6020207,0.3719,25.8,20,9.621398,800,103.1779,10.50224,4.550752066,42.87109375,54.22607422,11.53498047,
Tue Dec 06 2022,752384,24998.67,0.844128,0.8443559,0.5868371,0.6026658,0.6042804,0.3754,25.8,20,9.621398,800,103.1779,10.2968,4.574722689,42.3828125,53.99414063,11.79132813,
Tue Dec 06 2022,758513,25001.45,0.8438512,0.8434929,0.5874092,0.6020057,0.6050301,0.3641,25.8,20,9.621398,800,103.1779,10.36818,4.589047619,41.89453125,53.76220703,12.04767578,
Tue Dec 06 2022,764638,24996.68,0.8425241,0.8428943,0.5835173,0.5997751,0.6014733,0.3562,25.8,20,9.621398,800,103.1779,10.20603,4.596809524,39.81933594,51.90673828,12.26740234,
Tue Dec 06 2022,770768,25000.22,0.8426712,0.8426635,0.5879839,0.5986298,0.6003616,0.3695,25.8,20,9.621398,800,103.1779,10.6773,4.613253968,40.4296875,50.74707031,10.49738281,
Tue Dec 06 2022,776908,25000.44,0.8407564,0.8409852,0.585538,0.5989568,0.6048014,0.3646,25.8,20,9.621398,800,103.1779,10.41898,4.640285714,39.453125,50.74707031,11.47394531,
Tue Dec 06 2022,783036,24996.52,0.8431396,0.8422299,0.5835764,0.6042604,0.6038141,0.3568,25.8,20,9.621398,800,103.1779,10.03619,4.644714286,38.59863281,49.12353516,10.70490234,
Tue Dec 06 2022,789170,25002.65,0.8414723,0.8405228,0.5816486,0.601603,0.6051536,0.3642,25.8,20,9.621398,800,103.1779,10.56026,4.662468254,38.4765625,47.73193359,9.435371094,
Tue Dec 06 2022,795310,24998.43,0.8402161,0.8399088,0.5849741,0.6032792,0.6062239,0.3535,25.8,20,9.621398,800,103.1779,10.50734,4.670161017,38.35449219,48.42773438,10.25324219,
Tue Dec 06 2022,801446,25001.99,0.8430325,0.8435,0.5841306,0.6003959,0.6038242,0.349,25.8,20,9.621398,800,103.1779,10.33204,4.675885246,37.25585938,47.73193359,10.65607422,
Tue Dec 06 2022,807580,24998.2,0.842373,0.8422159,0.5842273,0.6017621,0.6017204,0.3611,25.8,20,9.621398,800,103.1779,10.73391,4.691428571,36.03515625,47.03613281,11.18097656,
Tue Dec 06 2022,813708,25000.47,0.8430606,0.8427732,0.5877209,0.6021698,0.6049467,0.3642,25.8,20,9.621398,800,103.1779,10.62108,4.700761905,37.25585938,46.57226563,9.49640625,
Tue Dec 06 2022,819845,25003.36,0.8420478,0.8426911,0.586902,0.5977755,0.6026295,0.361,25.8,20,9.621398,800,103.1779,10.63433,4.701722222,37.37792969,45.41259766,8.214667969,
Tue Dec 06 2022,825981,25002.65,0.8407741,0.8408682,0.5873026,0.5984759,0.6027762,0.3621,25.8,20,9.621398,800,103.1779,10.4952,4.725761905,37.74414063,45.41259766,7.848457031,
Tue Dec 06 2022,832109,25000.96,0.8424906,0.8421295,0.5834759,0.602765,0.6047438,0.3591,25.8,20,9.621398,800,103.1779,10.73228,4.721,36.88964844,45.64453125,8.934882812,
