Time,Time (ms),Motor speed (rpm),BLDC Q curent for monitoring,Filtered Q current (A),BLDC Ph A amps (abs) (A),BLDC Ph B amps (abs) (A),BLDC Ph C amps (abs) (A),Purge pressure (mHg),ivp purge temperature (C),Purge add flow rate (mlph),Purge add speed (rpm),Purge circulate flow rate (mlph),Purge circulate speed (rpm),BLDC watts (W),Flow (lpm),Input pressure (mmHg),Output pressure (mmHg),Net pressure (mmHg),
Tue Dec 06 2022,103174,19996.31,0.6938195,0.6930445,0.4812778,0.4938268,0.4955539,0.3341,29,20,9.621398,800,103.1779,6.670278,4.308055556,51.04980469,37.99072266,-12.76908203,
Tue Dec 06 2022,109314,19997.48,0.6933774,0.6929981,0.4809031,0.4939043,0.497097,0.3624,28.9,20,9.621398,800,103.1779,6.646483,4.308857143,51.78222656,38.68652344,-12.80570313,
Tue Dec 06 2022,115451,20000.5,0.6946173,0.6943944,0.4815152,0.4931975,0.4993688,0.3556,28.9,20,9.621398,800,103.1779,6.498872,4.316554622,51.66015625,39.15039063,-12.21976563,
Tue Dec 06 2022,121580,19999.91,0.6937916,0.6937596,0.480252,0.4934759,0.497429,0.3601,28.8,20,9.621398,800,103.1779,6.950232,4.309872881,51.53808594,40.31005859,-10.93802734,
Tue Dec 06 2022,127713,19998.31,0.6938,0.6945733,0.4824499,0.4969099,0.4996406,0.3608,28.8,20,9.621398,800,103.1779,7.137454,4.284825397,52.1484375,40.078125,-11.7803125,
Tue Dec 06 2022,133850,20000.27,0.6943049,0.6943058,0.4814735,0.4947718,0.497942,0.3576,28.8,20,9.621398,800,103.1779,7.156888,4.278174603,52.51464844,39.84619141,-12.37845703,
Tue Dec 06 2022,139988,19998.88,0.6939649,0.6938069,0.4818086,0.4948583,0.499666,0.3344,28.7,20,9.621398,800,103.1779,6.932667,4.280515873,51.53808594,40.77392578,-10.47416016,
Tue Dec 06 2022,146124,19998.34,0.6944758,0.694285,0.4819451,0.4925152,0.4956312,0.3602,28.7,20,9.621398,800,103.1779,6.932866,4.253714286,52.02636719,41.46972656,-10.26664063,
Tue Dec 06 2022,152267,19997.24,0.6952946,0.6962746,0.4810442,0.4950569,0.4965727,0.3438,28.7,20,9.621398,800,103.1779,6.725813,4.231,52.39257813,40.31005859,-11.79251953,
Tue Dec 06 2022,158408,19998.34,0.6927164,0.6922852,0.4815659,0.4951032,0.4988013,0.3648,28.6,20,9.621398,800,103.1779,7.018192,4.250103175,53.49121094,42.39746094,-10.80375,
Tue Dec 06 2022,164538,20000.59,0.6930137,0.6928662,0.4816619,0.4929523,0.4968232,0.3473,28.6,20,9.621398,800,103.1779,6.463048,4.222952381,53.73535156,42.39746094,-11.04789063,
Tue Dec 06 2022,170681,19998.88,0.6935302,0.6935128,0.4815795,0.493885,0.4988033,0.3395,28.6,20,9.621398,800,103.1779,6.59001,4.218652893,53.125,43.55712891,-9.277871094,
Tue Dec 06 2022,176835,19998.3,0.694986,0.6954359,0.483079,0.4916996,0.4967583,0.3459,28.5,20,9.621398,800,103.1779,6.875522,4.210601626,54.58984375,44.25292969,-10.04691406,
Tue Dec 06 2022,183627,19999.8,0.6938645,0.6945188,0.4824207,0.4959765,0.4994094,0.3457,28.5,20,9.621398,800,103.1779,6.901245,4.181785714,54.95605469,45.18066406,-9.485390625,
Tue Dec 06 2022,190627,19996.35,0.6951352,0.693505,0.4819787,0.4966338,0.49929,0.3653,28.5,20,9.621398,800,103.1779,6.935804,4.17702381,55.93261719,46.80419922,-8.838417969,
Tue Dec 06 2022,197616,19996.25,0.6934208,0.6938212,0.4806388,0.4911287,0.4981597,0.3711,28.5,20,9.621398,800,103.1779,6.727484,4.168260163,55.56640625,47.96386719,-7.312539063,
Tue Dec 06 2022,204617,20000.99,0.6924565,0.6924934,0.4808393,0.4956485,0.4962451,0.3698,28.4,20,9.621398,800,103.1779,6.777846,4.151222222,56.78710938,47.96386719,-8.533242188,
Tue Dec 06 2022,211626,20000.33,0.6918447,0.6918744,0.4833234,0.4946297,0.49803,0.3714,28.4,20,9.621398,800,103.1779,6.820153,4.117936508,56.90917969,50.51513672,-6.104042969,
Tue Dec 06 2022,218619,19999.4,0.6923918,0.692468,0.4831206,0.4949009,0.4993847,0.3671,28.4,20,9.621398,800,103.1779,6.666656,4.11285,57.39746094,51.2109375,-5.896523438,
Tue Dec 06 2022,225613,20000.33,0.6928833,0.6924568,0.4843695,0.495735,0.4986376,0.3666,28.4,20,9.621398,800,103.1779,6.620648,4.091872,58.25195313,51.67480469,-6.287148438,
Tue Dec 06 2022,232613,20001.31,0.6934134,0.6935334,0.4814801,0.4964589,0.497133,0.3731,28.3,20,9.621398,800,103.1779,6.757273,4.0461,60.20507813,54.68994141,-5.225136719,
Tue Dec 06 2022,239627,20001.4,0.6940464,0.6954889,0.4804182,0.4928091,0.4965734,0.3551,28.3,20,9.621398,800,103.1779,6.872921,4.031460317,59.71679688,54.921875,-4.504921875,
Tue Dec 06 2022,246628,19996.9,0.6947079,0.6952898,0.4786533,0.4903792,0.4944888,0.3462,28.3,20,9.621398,800,103.1779,7.24048,3.981818182,61.42578125,57.70507813,-3.430703125,
Tue Dec 06 2022,253614,19999.92,0.6934115,0.6929154,0.4798541,0.4932399,0.4970244,0.3496,28.3,20,9.621398,800,103.1779,6.669765,3.926539683,63.01269531,60.25634766,-2.466347656,
Tue Dec 06 2022,260614,20000.61,0.6923357,0.6917745,0.4791626,0.4926264,0.4958454,0.3531,28.2,20,9.621398,800,103.1779,7.027894,3.89965873,63.8671875,61.18408203,-2.393105469,
Tue Dec 06 2022,267615,20000.33,0.6923475,0.6926312,0.4836311,0.4952011,0.5013056,0.3632,28.2,20,9.621398,800,103.1779,6.826681,3.846166667,66.55273438,65.82275391,-0.439980469,
Tue Dec 06 2022,274620,20002.32,0.6936769,0.6938136,0.4817995,0.4961247,0.5004008,0.3742,28.2,20,9.621398,800,103.1779,6.773821,3.779119048,66.67480469,67.21435547,0.829550781,
Tue Dec 06 2022,281619,20001.85,0.6922504,0.6916693,0.4814767,0.4945558,0.4991406,0.3773,28.2,20,9.621398,800,103.1779,6.922432,3.711268908,70.82519531,71.85302734,1.317832031,
Tue Dec 06 2022,288617,19996.84,0.6932955,0.69435,0.4830336,0.4961664,0.4986432,0.365,28.1,20,9.621398,800,103.1779,6.857518,3.633235294,71.80175781,76.25976563,4.748007812,
Tue Dec 06 2022,295616,19999.24,0.6938843,0.6939162,0.4803586,0.495651,0.4985737,0.3768,28.1,20,9.621398,800,103.1779,6.924771,3.586907563,72.29003906,78.34716797,6.347128906,
Tue Dec 06 2022,302613,19997.47,0.6949263,0.6951192,0.4844387,0.4981512,0.5012826,0.3948,28.1,20,9.621398,800,103.1779,7.068959,3.514746032,74.97558594,82.05810547,7.372519531,
Tue Dec 06 2022,309629,19998.34,0.695826,0.6961759,0.4832116,0.4976591,0.4999368,0.3761,28.1,20,9.621398,800,103.1779,6.953307,3.433048387,76.92871094,86.00097656,9.362265625,
Tue Dec 06 2022,316617,19999.84,0.6947305,0.695409,0.4800793,0.4950526,0.4979421,0.3995,28.1,20,9.621398,800,103.1779,7.022361,3.342341463,80.71289063,90.87158203,10.44869141,
Tue Dec 06 2022,323616,20000.33,0.6964889,0.6967049,0.4824421,0.4946403,0.4971114,0.4013,28.1,20,9.621398,800,103.1779,6.886887,3.19602439,84.13085938,98.29345703,14.45259766,
Tue Dec 06 2022,330617,19998.34,0.6980824,0.6984464,0.4814562,0.4952094,0.4976507,0.402,28,20,9.621398,800,103.1779,6.86484,3.086159664,86.57226563,102.4682617,16.18599609,
Tue Dec 06 2022,337615,19999.6,0.698629,0.6986757,0.4835766,0.4973376,0.4992595,0.3948,28,20,9.621398,800,103.1779,6.819279,2.975,89.50195313,108.034668,18.82271484,
Tue Dec 06 2022,344627,19998.34,0.7026395,0.7030252,0.48783,0.4990739,0.5025068,0.4116,28,20,9.621398,800,103.1779,7.169953,2.855722222,92.1875,114.0649414,22.16744141,
Tue Dec 06 2022,351626,19998.37,0.7032933,0.7037783,0.4851228,0.5012637,0.5048547,0.3927,28,20,9.621398,800,103.1779,7.137686,2.70597541,95.1171875,121.2548828,26.42769531,
Tue Dec 06 2022,358619,20001.6,0.7045249,0.7039545,0.4888813,0.5024273,0.5054141,0.4034,28,20,9.621398,800,103.1779,7.349268,2.563708661,98.16894531,126.3574219,28.47847656,
Tue Dec 06 2022,365618,20000.16,0.7047895,0.7045111,0.4924661,0.5061039,0.5066371,0.4269,28,20,9.621398,800,103.1779,7.392121,2.400032,99.14550781,133.3154297,34.45992188,
Tue Dec 06 2022,372617,19997.97,0.7089348,0.709407,0.4918173,0.5037642,0.5087329,0.4251,28,20,9.621398,800,103.1779,6.915136,2.187834711,99.14550781,142.3608398,43.50533203,
Tue Dec 06 2022,379614,20000.33,0.7136457,0.713856,0.496999,0.510549,0.5109271,0.4349,27.9,20,9.621398,800,103.1779,6.80261,1.964436975,99.14550781,150.246582,51.39107422,
Tue Dec 06 2022,386611,19998.47,0.7156036,0.7154001,0.497034,0.5110422,0.5142027,0.4241,27.9,20,9.621398,800,103.1779,7.061708,1.732918033,99.14550781,158.828125,59.97261719,
Tue Dec 06 2022,393625,20000.3,0.7186237,0.7186659,0.5015132,0.5123675,0.516975,0.4404,27.9,20,9.621398,800,103.1779,7.149798,1.510761905,99.14550781,166.7138672,67.85835938,
Tue Dec 06 2022,400613,19999.97,0.7177002,0.718191,0.4998659,0.512569,0.5148672,0.4659,27.9,20,9.621398,800,103.1779,7.328073,1.352047619,99.14550781,171.1206055,72.26509766,
Tue Dec 06 2022,407618,19998.81,0.7212436,0.721231,0.4999641,0.5140882,0.5166556,0.4419,27.9,20,9.621398,800,103.1779,7.206474,1.114865079,99.14550781,177.6147461,78.75923828,
Tue Dec 06 2022,414624,20001.14,0.717671,0.7180154,0.4987914,0.5108042,0.5121547,0.4768,27.9,20,9.621398,800,103.1779,7.483734,0.910960317,99.14550781,182.4853516,83.62984375,
Tue Dec 06 2022,421614,19998.34,0.7174282,0.7172772,0.5003523,0.5131671,0.5145326,0.4621,27.9,20,9.621398,800,103.1779,6.798799,0.737080645,99.14550781,187.1240234,88.26851563,
Tue Dec 06 2022,428629,20000.33,0.7184151,0.7183117,0.4986838,0.5124767,0.5171992,0.4714,27.8,20,9.621398,800,103.1779,7.359954,0.560016,99.14550781,191.0668945,92.21138672,
Tue Dec 06 2022,435615,20000.33,0.7171999,0.7178481,0.4991391,0.5114954,0.5154498,0.493,27.8,20,9.621398,800,103.1779,7.155947,0.397785714,99.14550781,195.0097656,96.15425781,
Tue Dec 06 2022,442619,19993.92,0.7212333,0.7225046,0.4996465,0.5124184,0.5151317,0.4908,27.8,20,9.621398,800,103.1779,7.163908,0.213967213,99.14550781,198.7207031,99.86519531,
Tue Dec 06 2022,449619,20000.15,0.7201232,0.7206838,0.498489,0.5120357,0.514963,0.4997,27.8,20,9.621398,800,103.1779,7.374531,0.091928571,99.14550781,200.5761719,101.7206641,
Tue Dec 06 2022,456614,19998.56,0.718702,0.7186457,0.5010408,0.5115814,0.5151586,0.4793,27.8,20,9.621398,800,103.1779,7.045038,0.011382114,99.14550781,201.5039063,102.6483984,
Tue Dec 06 2022,463615,20000.39,0.7195342,0.7190879,0.499942,0.5140899,0.5170422,0.4804,27.8,20,9.621398,800,103.1779,7.32045,0.001952381,99.26757813,201.2719727,102.2943945,
Tue Dec 06 2022,470615,20000.68,0.7168073,0.7169841,0.4966055,0.5103102,0.5154106,0.4808,27.8,20,9.621398,800,103.1779,7.444241,0.002626984,99.14550781,201.7358398,102.880332,
Tue Dec 06 2022,477616,19998.32,0.7172757,0.7172728,0.4960152,0.5091996,0.5125201,0.4903,27.8,20,9.621398,800,103.1779,7.256342,0.003008264,99.14550781,201.7358398,102.880332,
Tue Dec 06 2022,495908,25000.66,0.8974588,0.8977576,0.6267553,0.6382499,0.6456206,0.4392,27.8,20,9.621398,800,103.1779,11.25109,4.665403361,40.55175781,40.77392578,0.512167969,
Tue Dec 06 2022,502038,24998.63,0.8970482,0.8976355,0.6231729,0.6392986,0.6456695,0.4154,27.8,20,9.621398,800,103.1779,11.20475,4.647992063,40.79589844,40.77392578,0.268027344,
Tue Dec 06 2022,508167,24996.68,0.9011577,0.9027603,0.6241515,0.6408468,0.6446443,0.4204,27.8,20,9.621398,800,103.1779,11.01999,4.638674603,41.04003906,40.31005859,-0.439980469,
Tue Dec 06 2022,514304,25000.69,0.8982275,0.8979476,0.6207609,0.6387668,0.6415217,0.3893,27.8,20,9.621398,800,103.1779,11.40641,4.653777778,41.04003906,41.23779297,0.487753906,
Tue Dec 06 2022,520439,24996.58,0.8985423,0.8985406,0.6264334,0.6388571,0.6465317,0.3916,27.8,20,9.621398,800,103.1779,11.10524,4.650114754,41.28417969,40.078125,-0.916054688,
Tue Dec 06 2022,526571,24998.68,0.9002228,0.9006242,0.6248694,0.6362519,0.6472285,0.3889,27.7,20,9.621398,800,103.1779,10.93762,4.633753968,41.40625,39.61425781,-1.501992188,
Tue Dec 06 2022,532705,25000.16,0.8980034,0.8975772,0.6244389,0.6394527,0.6469063,0.3808,27.7,20,9.621398,800,103.1779,11.02629,4.638793651,39.94140625,39.38232422,-0.269082031,
Tue Dec 06 2022,538834,24997.93,0.8985312,0.8990632,0.6215835,0.6367536,0.6473379,0.3719,27.7,20,9.621398,800,103.1779,11.24702,4.613190476,41.77246094,39.84619141,-1.636269531,
Tue Dec 06 2022,544972,25000.52,0.8983966,0.8990535,0.6223636,0.6388863,0.6429012,0.3737,27.7,20,9.621398,800,103.1779,11.18833,4.619168067,40.91796875,40.31005859,-0.317910156,
Tue Dec 06 2022,551103,25000.23,0.8961835,0.8958014,0.6241544,0.6391118,0.6448883,0.3613,27.7,20,9.621398,800,103.1779,11.38487,4.601634921,41.40625,40.31005859,-0.806191406,
Tue Dec 06 2022,557238,24996.68,0.898511,0.898685,0.6261047,0.6399822,0.6422341,0.3472,27.7,20,9.621398,800,103.1779,11.56641,4.59804,41.28417969,40.77392578,-0.220253906,
Tue Dec 06 2022,563370,25000.8,0.8988243,0.8982153,0.6274481,0.6399683,0.6435509,0.3384,27.7,20,9.621398,800,103.1779,11.27637,4.603072581,41.40625,41.23779297,0.121542969,
Tue Dec 06 2022,569513,25000.24,0.8975398,0.8975477,0.6265305,0.6407986,0.6431366,0.3494,27.7,20,9.621398,800,103.1779,11.21578,4.585479339,41.89453125,41.00585938,-0.598671875,
Tue Dec 06 2022,575650,25000.62,0.8982027,0.8978921,0.6255324,0.6396118,0.6460271,0.3535,27.7,20,9.621398,800,103.1779,10.81301,4.582942623,41.40625,41.00585938,-0.110390625,
Tue Dec 06 2022,581775,24998.7,0.8988724,0.8997215,0.6224481,0.636525,0.646992,0.3382,27.7,20,9.621398,800,103.1779,11.11423,4.586547619,43.23730469,41.23779297,-1.709511719,
Tue Dec 06 2022,587901,25003.62,0.9026873,0.9017105,0.6232635,0.6431783,0.643604,0.3525,27.7,20,9.621398,800,103.1779,11.42391,4.570746032,42.01660156,42.62939453,0.902792969,
Tue Dec 06 2022,594041,24998.97,0.8978162,0.8976516,0.6217816,0.6418315,0.6461052,0.3337,27.7,20,9.621398,800,103.1779,11.81527,4.566619835,42.74902344,43.09326172,0.634238281,
Tue Dec 06 2022,600172,24999.67,0.8972909,0.8964227,0.6233792,0.6359005,0.6440655,0.3415,27.7,20,9.621398,800,103.1779,11.27182,4.560796748,42.99316406,43.55712891,0.853964844,
Tue Dec 06 2022,606304,24997.43,0.8978115,0.8973377,0.623656,0.6394005,0.6431598,0.3551,27.7,20,9.621398,800,103.1779,11.44611,4.5555,42.50488281,43.32519531,1.1103125,
Tue Dec 06 2022,612436,25000.04,0.8970971,0.8962348,0.6246298,0.6376833,0.6461112,0.3582,27.7,20,9.621398,800,103.1779,11.50859,4.534047619,45.19042969,43.7890625,-1.111367188,
Tue Dec 06 2022,618569,24999.73,0.8956236,0.8958231,0.6221093,0.635046,0.6423776,0.3501,27.7,20,9.621398,800,103.1779,11.17128,4.54085,44.09179688,44.94873047,1.146933594,
Tue Dec 06 2022,624704,25003.93,0.8948047,0.8937479,0.6241508,0.6417627,0.6434307,0.3263,27.7,20,9.621398,800,103.1779,11.25,4.516719008,45.06835938,44.71679688,-0.0615625,
Tue Dec 06 2022,630832,24998.02,0.8981567,0.898362,0.620858,0.6383974,0.6444839,0.3552,27.7,20,9.621398,800,103.1779,11.09299,4.497432,44.09179688,45.87646484,2.074667969,
Tue Dec 06 2022,636973,25001.91,0.8976888,0.896427,0.6211171,0.6386587,0.6434198,0.3428,27.7,20,9.621398,800,103.1779,11.41875,4.495483051,45.06835938,46.57226563,1.79390625,
Tue Dec 06 2022,643620,24998.4,0.8974189,0.8969271,0.6241195,0.6392715,0.6434973,0.331,27.7,20,9.621398,800,103.1779,11.21353,4.478873016,45.19042969,47.5,2.599570312,
Tue Dec 06 2022,650613,24998.73,0.8954816,0.8955274,0.6234307,0.6369544,0.6435751,0.3377,27.7,20,9.621398,800,103.1779,11.4768,4.470692913,46.16699219,47.5,1.623007812,
Tue Dec 06 2022,657618,25000.66,0.8966773,0.896162,0.6253294,0.6429061,0.6446003,0.3443,27.7,20,9.621398,800,103.1779,11.03043,4.448578512,47.99804688,48.89160156,1.183554687,
Tue Dec 06 2022,664627,24996.17,0.8983271,0.8977862,0.6216597,0.6352141,0.6444494,0.3482,27.7,20,9.621398,800,103.1779,11.18474,4.423809524,48.36425781,49.81933594,1.745078125,
Tue Dec 06 2022,671620,25000.66,0.8995614,0.8995758,0.6272799,0.6423397,0.6451781,0.3552,27.7,20,9.621398,800,103.1779,10.80537,4.410555556,48.2421875,50.51513672,2.562949219,
Tue Dec 06 2022,678624,25000.81,0.9012963,0.9016549,0.6266705,0.6430598,0.6479418,0.3597,27.8,20,9.621398,800,103.1779,10.96472,4.398468254,49.09667969,52.37060547,3.563925781,
Tue Dec 06 2022,685615,24996.62,0.898962,0.8978777,0.6285641,0.6437575,0.6434509,0.3375,27.8,20,9.621398,800,103.1779,11.00187,4.38529661,49.46289063,53.29833984,4.125449219,
Tue Dec 06 2022,692614,25000.59,0.898203,0.8980918,0.624091,0.6393815,0.6463535,0.3418,27.8,20,9.621398,800,103.1779,11.22141,4.362365079,50.1953125,54.22607422,4.320761719,
Tue Dec 06 2022,699627,24998.67,0.9007006,0.9002538,0.6280262,0.6379551,0.648725,0.3507,27.8,20,9.621398,800,103.1779,11.0979,4.346739496,50.1953125,54.68994141,4.784628906,
Tue Dec 06 2022,706620,25001.19,0.8987257,0.8976983,0.6263552,0.6439918,0.6436734,0.3548,27.8,20,9.621398,800,103.1779,11.43849,4.322706349,51.29394531,56.77734375,5.773398437,
Tue Dec 06 2022,713612,24999.71,0.8996398,0.8992538,0.621951,0.6416815,0.6448517,0.3621,27.8,20,9.621398,800,103.1779,11.07348,4.276474576,52.39257813,58.40087891,6.298300781,
Tue Dec 06 2022,720623,25002.65,0.8988665,0.8990449,0.6266578,0.6437777,0.6423934,0.3654,27.8,20,9.621398,800,103.1779,11.62464,4.25831746,53.49121094,61.18408203,7.982871094,
Tue Dec 06 2022,727615,25000.6,0.8987609,0.8987913,0.623004,0.6421533,0.6475367,0.3695,27.8,20,9.621398,800,103.1779,10.8799,4.212420168,54.34570313,63.50341797,9.447714844,
Tue Dec 06 2022,734614,25001.56,0.8996651,0.8999029,0.6304947,0.6411158,0.6450925,0.3716,27.8,20,9.621398,800,103.1779,11.36064,4.172031746,55.68847656,67.67822266,12.27974609,
Tue Dec 06 2022,741626,24998.79,0.9009913,0.9012326,0.6252809,0.645174,0.6432701,0.3718,27.8,20,9.621398,800,103.1779,10.94558,4.139050847,56.90917969,68.83789063,12.21871094,
Tue Dec 06 2022,748627,25000.66,0.8990813,0.8989021,0.6251376,0.6403404,0.6471435,0.3737,27.8,20,9.621398,800,103.1779,11.59796,4.075058824,58.86230469,72.54882813,13.97652344,
Tue Dec 06 2022,755620,25001.04,0.8998466,0.8986763,0.6274444,0.6426293,0.6445063,0.3703,27.8,20,9.621398,800,103.1779,11.16834,4.018992063,59.83886719,75.10009766,15.55123047,
Tue Dec 06 2022,762625,25000.62,0.9034152,0.9041405,0.6260261,0.6416535,0.6521973,0.3644,27.8,20,9.621398,800,103.1779,11.57828,3.934598361,61.66992188,80.43457031,19.05464844,
Tue Dec 06 2022,768749,24998.82,0.9013618,0.9020896,0.6236957,0.6423348,0.6456468,0.3851,27.8,20,9.621398,800,103.1779,11.06817,3.85431746,65.08789063,84.609375,19.81148438,
Tue Dec 06 2022,775626,24999.36,0.9015952,0.901361,0.6261847,0.6462823,0.6425833,0.3616,27.8,20,9.621398,800,103.1779,11.5208,3.811253968,66.30859375,86.46484375,20.44625,
Tue Dec 06 2022,782618,24998.6,0.9028217,0.902684,0.6268256,0.6414707,0.6498273,0.3687,27.8,20,9.621398,800,103.1779,10.82092,3.730653226,68.50585938,91.56738281,23.35152344,
Tue Dec 06 2022,789618,24998.67,0.9039324,0.9028766,0.6246831,0.6437725,0.6434268,0.3862,27.8,20,9.621398,800,103.1779,10.94315,3.627471545,71.55761719,96.20605469,24.9384375,
Tue Dec 06 2022,796614,24998.59,0.9044361,0.9052151,0.626137,0.6417415,0.6503509,0.3888,27.8,20,9.621398,800,103.1779,10.95354,3.52534127,75.5859375,102.2363281,26.94039063,
Tue Dec 06 2022,803616,25002.25,0.9045615,0.9041998,0.6290358,0.6466446,0.6468496,0.4003,27.9,20,9.621398,800,103.1779,11.3211,3.414277778,77.78320313,107.3388672,29.84566406,
Tue Dec 06 2022,810617,24997.54,0.9081177,0.9089991,0.6277747,0.6495125,0.6510042,0.4071,27.9,20,9.621398,800,103.1779,11.29478,3.278214286,80.95703125,114.5288086,33.86177734,
Tue Dec 06 2022,817618,24997.44,0.9069296,0.9068513,0.6305327,0.6448867,0.6532704,0.3858,27.9,20,9.621398,800,103.1779,11.43895,3.159293651,84.00878906,121.2548828,37.53609375,
Tue Dec 06 2022,824615,24998.67,0.9085174,0.9078451,0.6314504,0.6495358,0.6488513,0.4193,27.9,20,9.621398,800,103.1779,11.06976,3.024603175,88.28125,127.0532227,39.06197266,
Tue Dec 06 2022,831619,24998.6,0.9117904,0.9116308,0.6334983,0.6479553,0.651133,0.4236,27.9,20,9.621398,800,103.1779,11.24775,2.85292562,92.06542969,136.3305664,44.55513672,
Tue Dec 06 2022,838628,25000.61,0.913327,0.9132509,0.6321495,0.6550817,0.6551089,0.4225,27.9,20,9.621398,800,103.1779,11.11084,2.708916667,94.87304688,142.824707,48.24166016,
Tue Dec 06 2022,845614,25000.54,0.9127567,0.9122844,0.6348264,0.6481954,0.6585661,0.4238,27.9,20,9.621398,800,103.1779,11.30222,2.480106557,99.14550781,153.4936523,54.63814453,
Tue Dec 06 2022,852626,25002.41,0.9119824,0.912518,0.6342658,0.6497173,0.6571471,0.4087,27.9,20,9.621398,800,103.1779,11.41696,2.326777778,99.14550781,160.4516602,61.59615234,
Tue Dec 06 2022,859625,25000.42,0.9136147,0.9132475,0.6325842,0.6510428,0.6535506,0.4155,27.9,20,9.621398,800,103.1779,11.31575,2.093178862,99.14550781,169.0332031,70.17769531,
Tue Dec 06 2022,866619,25000.61,0.914126,0.9143235,0.6340843,0.653933,0.6554319,0.4336,27.9,20,9.621398,800,103.1779,11.4542,1.857547619,99.14550781,177.3828125,78.52730469,
Tue Dec 06 2022,873612,24998.26,0.9160446,0.9169264,0.6358824,0.6509148,0.6581877,0.4452,27.9,20,9.621398,800,103.1779,11.35034,1.620322581,99.14550781,185.5004883,86.64498047,
Tue Dec 06 2022,880627,25000.58,0.9179893,0.9173568,0.6367575,0.655868,0.6553215,0.4582,27.9,20,9.621398,800,103.1779,11.53078,1.459032258,99.14550781,191.5307617,92.67525391,
Tue Dec 06 2022,887619,24998.61,0.9163632,0.91635,0.6370309,0.6500211,0.6573389,0.443,27.9,20,9.621398,800,103.1779,11.60461,1.163357143,99.14550781,199.8803711,101.0248633,
Tue Dec 06 2022,893751,24998.67,0.914979,0.9153574,0.6374451,0.6516086,0.6530698,0.4456,27.9,20,9.621398,800,103.1779,11.54209,1.021983333,99.14550781,203.1274414,104.2719336,
Tue Dec 06 2022,899881,25004.29,0.9128218,0.9115125,0.6384397,0.6522895,0.6560187,0.4732,27.9,20,9.621398,800,103.1779,11.60187,0.820008264,99.14550781,207.7661133,108.9106055,
