Time,Time_ms,Motor_speed_rpm,BLDC_Q_curent_for_monitoring,Filtered_Q_current_A,BLDC_Ph_A_amps_abs_A,BLDC_Ph_B_amps_abs_A,BLDC_Ph_C_amps_abs_A,Purge_pressure_mHg,ivp_purge_temperature_C,Purge_add_flow_rate_mlph,Purge_add_speed_rpm,Purge_circulate_flow_rate_mlph,Purge_circulate_speed_rpm,BLDC_watts_W,Flow_Original_lpm,Input_pressure_mmHg,Output_pressure_mmHg,Net_pressure_mmHg,Flow_lpm,Flow_from_M01_lpm,aortic_Pressure_mmHg,DC_Valve,Input_pressure_from_M04_mmHg,Output_pressure_from_M04_mmHg,Net_pressure_from_M04_mmHg,Bldc_Kp,Bldc_Ki
Fri_Mar_17_2023,730608.0,0.0,0.6,0.5997853,0.4154847,0.419779,0.4227918,391.1,22.7,20.0,9.621398,800.0,103.1779,0.7925382,3.764260009765625,-34.4352546,-94.50756,-13.0923054,3.99580466488105,3.6922205555997922,-2.6000000000000005,0.998908404,-22.400000000000002,-83.4,-12.5,0.0012,0.024
Fri_Mar_17_2023,775876.0,0.0,0.6,0.600059,0.4298925,0.4279946,0.4393781,272.4,22.7,20.0,9.621398,800.0,103.1779,1.161935,0.0,-1.9801584,-1.9501560000000002,47.0100024,0.0,0.057016040399692665,-2.6000000000000005,0.0,8.6,7.6000000000000005,46.0,0.0012,0.024
Fri_Mar_17_2023,781922.0,0.0,0.6,0.6001397,0.4214236,0.4293689,0.425078,254.7,22.6,20.0,9.621398,800.0,103.1779,1.203418,0.030643699645996093,-1.9501560000000002,-1.87515,47.0100024,0.010834799645996093,-0.020733105598770823,-2.6000000000000005,0.000840762,8.5,7.800000000000001,46.5,0.0012,0.024
Fri_Mar_17_2023,834392.0,0.0,0.6,0.5999714,0.4282805,0.4293973,0.4247662,205.50000000000003,22.7,20.0,9.621398,800.0,103.1779,1.134214,0.0,-1.8451476,-1.725138,47.1000096,0.0,-0.0742936283991805,-2.6000000000000005,0.003218794,8.1,6.7,45.800000000000004,0.0012,0.024
Fri_Mar_17_2023,864689.0,0.0,0.6,0.6000581,0.4224354,0.4262575,0.4253339,353.8,22.6,20.0,9.621398,800.0,103.1779,0.8337345,0.0,-1.9351548,-1.87515,47.0400048,0.0,-0.031099658399692684,-2.5,0.00758752,9.1,8.4,46.5,0.0012,0.024
Fri_Mar_17_2023,895065.0,0.0,0.6,0.5999427,0.4401922,0.4220932,0.4197262,378.9,22.6,20.0,9.621398,800.0,103.1779,0.8250132,0.0,-1.7551404000000002,-1.9501560000000002,46.7849844,0.0,0.055288281599282944,-2.5,0.014313612,7.9,6.7,45.800000000000004,0.0012,0.024
Fri_Mar_17_2023,925409.0,0.0,0.6,0.5999168,0.4326782,0.4358423,0.4277976,252.6,22.6,20.0,9.621398,800.0,103.1779,1.363766,0.0,-1.9426554000000003,-1.800144,47.1225114,0.0,0.04664948760030725,-2.5,0.023713612,8.1,6.500000000000001,45.6,0.0012,0.024
Fri_Mar_17_2023,931572.0,0.0,0.6,0.5998225,0.4529205,0.4247143,0.4234414,331.9,22.6,20.0,9.621398,800.0,103.1779,1.374716,0.09497693634033202,-2.0551644000000002,-2.0251620000000004,47.0100024,0.07516803634033202,0.10021001040071692,-2.6000000000000005,0.036070233,8.3,6.4,45.300000000000004,0.0012,0.024
Fri_Mar_17_2023,937775.0,0.0,0.6,0.5999175,0.4318267,0.429207,0.4401236,336.2,22.6,20.0,9.621398,800.0,103.1779,1.091539,0.4487026672363281,-2.3326866,-3.7503,45.509882399999995,0.4288937672363281,0.38183469479989723,-2.5,0.051641355,8.0,4.9,43.900000000000006,0.0012,0.024
Fri_Mar_17_2023,944081.0,0.0,0.6,0.6001157,0.4399062,0.4282741,0.4257077,302.9,22.6,20.0,9.621398,800.0,103.1779,0.9741148,0.7582494506835937,-2.962737,-6.5255220000000005,43.4247156,0.7384405506835937,0.7930412892006139,-2.5,0.070665617,6.9,2.1,42.300000000000004,0.0012,0.024
Fri_Mar_17_2023,950424.0,0.0,0.6,0.6000064,0.4360316,0.4121185,0.4337537,320.5,22.6,20.0,9.621398,800.0,103.1779,1.161033,1.2853800048828126,-4.9728978,-13.951116,38.001781799999996,1.2853800048828126,1.3165522056003063,-2.5,0.093366179,5.0,-5.4,36.800000000000004,0.0012,0.024
Fri_Mar_17_2023,957925.0,0.0,0.6,0.599854,0.4391762,0.4271922,0.430628,365.9,22.6,20.0,9.621398,800.0,103.1779,1.285514,1.815836669921875,-8.6556924,-24.301944000000002,31.251241799999995,1.8670781928568503,1.7744082875997937,-2.6000000000000005,0.119953394,1.4000000000000001,-16.1,30.200000000000003,0.0012,0.024
Fri_Mar_17_2023,964320.0,0.0,0.6,0.6001411,0.4314019,0.4270377,0.4254281,355.7,22.6,20.0,9.621398,800.0,103.1779,1.245027,2.3327119140625,-13.6060884,-38.253060000000005,22.333028399999993,2.4317840206079975,2.399856973199076,-2.6000000000000005,0.150626791,-4.4,-30.700000000000006,20.999999999999996,0.0012,0.024
Fri_Mar_17_2023,970772.0,0.0,0.6,0.5999724,0.4325441,0.4169386,0.4242056,193.4,22.6,20.0,9.621398,800.0,103.1779,1.041065,2.626151123046875,-17.221377600000004,-47.853828,16.3475496,2.752377497046733,2.6486542403996904,-2.5,0.185576593,-8.5,-41.0,12.900000000000006,0.0012,0.024
Fri_Mar_17_2023,977264.0,0.0,0.6,0.5999198,0.4434817,0.4204639,0.4088864,445.5,22.6,20.0,9.621398,800.0,103.1779,1.23559,2.87756640625,-20.311624800000004,-56.179494000000005,11.112130799999996,3.027058239101934,2.8628963315997926,-2.5,0.224984909,-10.8,-48.5,9.5,0.0012,0.024
Fri_Mar_17_2023,983816.0,0.0,0.6,0.5998319,0.4326059,0.4372917,0.4249299,353.4,22.6,20.0,9.621398,800.0,103.1779,0.9303447,3.055856689453125,-22.726818,-62.930034000000006,6.776783999999992,3.221847142415738,3.0097558295992806,-2.5,0.269026693,-11.600000000000001,-54.400000000000006,4.399999999999999,0.0012,0.024
Fri_Mar_17_2023,991059.0,0.0,0.6,0.6000144,0.4158442,0.4165976,0.4377085,133.7,22.6,20.0,9.621398,800.0,103.1779,1.266124,3.368910400390625,-27.354688200000002,-75.98107800000001,-1.7213958000000176,3.5638702069164485,3.3604908660010215,-2.5,0.371679265,-18.400000000000002,-67.2,-1.5999999999999943,0.0012,0.024
Fri_Mar_17_2023,997791.0,0.0,0.6,0.5999922,0.4490233,0.4156123,0.4150825,278.1,22.7,20.0,9.621398,800.0,103.1779,1.300014,3.582257080078125,-30.7374588,-83.106648,-5.389189200000011,3.7969595543298644,3.4797062232000995,-2.5,0.430610594,-20.6,-74.60000000000001,-7.700000000000003,0.0012,0.024
Fri_Mar_17_2023,1004596.0,0.0,0.6,0.5999414,0.4226717,0.4252624,0.4297097,409.6,22.6,20.0,9.621398,800.0,103.1779,1.356419,3.64233203125,-31.3600086,-87.532002,-9.191993400000008,3.8625937192723696,3.4797062232000995,-2.5,0.494817479,-19.5,-77.7,-11.0,0.0012,0.024
Fri_Mar_17_2023,1011479.0,0.0,0.6,0.5999153,0.4203611,0.4193029,0.42433,318.9,22.7,20.0,9.621398,800.0,103.1779,1.20308,3.727906005859375,-33.02514180000001,-90.907272,-10.902130200000002,3.9560865354084727,3.5989215803991774,-2.6000000000000005,0.564448578,-23.0,-82.60000000000001,-12.400000000000006,0.0012,0.024
Fri_Mar_17_2023,1018466.0,0.0,0.6,0.6001348,0.4410544,0.4259373,0.4188547,393.1,22.6,20.0,9.621398,800.0,103.1779,0.9604561,3.74441650390625,-33.6476916,-91.65733200000001,-11.029640400000012,3.974124881357205,3.823530224400202,-2.5,0.639648578,-25.0,-85.80000000000001,-14.300000000000011,0.0012,0.024
Fri_Mar_17_2023,1025520.0,0.0,0.6,0.5999929,0.4196011,0.4240459,0.4247023,334.2,22.7,20.0,9.621398,800.0,103.1779,1.164011,3.765508056640625,-34.4052522,-93.53248200000002,-12.14722980000002,3.9971682034749536,3.567821922001021,-2.5,0.720558501,-22.6,-84.20000000000002,-11.700000000000017,0.0012,0.024
