Time,Time (ms),Motor speed (rpm),BLDC Q curent for monitoring,Filtered Q current (A),BLDC Ph A amps (abs) (A),BLDC Ph B amps (abs) (A),BLDC Ph C amps (abs) (A),Purge pressure (mHg),ivp purge temperature (C),Purge add flow rate (mlph),Purge add speed (rpm),Purge circulate flow rate (mlph),Purge circulate speed (rpm),BLDC watts (W),Flow (lpm),Input pressure (mmHg),Output pressure (mmHg),Net pressure (mmHg),
Tue Dec 06 2022,133887,19999.05,0.726777,0.7262742,0.5058503,0.5174951,0.5194856,0.2629,25.8,20,9.621398,800,103.1779,7.131095,1.566040984,99.26757813,161.3793945,62.41181641,
Tue Dec 06 2022,140023,20000.96,0.724156,0.7232176,0.503269,0.5161023,0.5167744,0.2561,25.8,20,9.621398,800,103.1779,7.112394,1.680739837,99.26757813,157.2045898,58.23701172,
Tue Dec 06 2022,146154,20000.47,0.7228514,0.7231371,0.503585,0.516767,0.519166,0.2463,25.8,20,9.621398,800,103.1779,6.767929,1.878238095,99.26757813,150.0146484,51.04707031,
Tue Dec 06 2022,152290,19999.43,0.7183188,0.7186131,0.4982784,0.5116147,0.5154212,0.2528,25.8,20,9.621398,800,103.1779,6.819788,2.052634921,99.26757813,142.3608398,43.39326172,
Tue Dec 06 2022,158427,20000.33,0.7137879,0.7136741,0.493901,0.5079068,0.5105423,0.2454,25.9,20,9.621398,800,103.1779,6.929059,2.279889764,99.26757813,132.6196289,33.65205078,
Tue Dec 06 2022,164569,19999.5,0.7104092,0.7114167,0.4919398,0.5051448,0.5058264,0.242,25.9,20,9.621398,800,103.1779,7.166153,2.431355372,99.26757813,125.6616211,26.69404297,
Tue Dec 06 2022,170701,20001.97,0.7074648,0.705945,0.4914568,0.5049568,0.5069082,0.2396,25.9,20,9.621398,800,103.1779,7.125844,2.578292683,98.046875,118.4716797,20.72480469,
Tue Dec 06 2022,176834,20002.97,0.7049994,0.7058404,0.4881021,0.5005954,0.5043364,0.2301,25.9,20,9.621398,800,103.1779,7.041293,2.726764706,95.84960938,113.137207,17.58759766,
Tue Dec 06 2022,182967,19999.91,0.7006712,0.7002671,0.486959,0.4999064,0.5033942,0.2264,25.9,20,9.621398,800,103.1779,6.976119,2.854174603,92.55371094,106.1791992,13.92548828,
Tue Dec 06 2022,189102,19998.07,0.6977878,0.6969771,0.4824471,0.4957069,0.4993663,0.2127,26,20,9.621398,800,103.1779,7.080383,2.950579365,89.74609375,100.3808594,10.93476563,
Tue Dec 06 2022,195235,19996.25,0.6950721,0.6958614,0.4834569,0.4962821,0.5010792,0.2096,26,20,9.621398,800,103.1779,6.990379,3.071858268,87.3046875,95.27832031,8.273632812,
Tue Dec 06 2022,201375,19998.91,0.6920409,0.6907145,0.477613,0.4917708,0.4950998,0.2141,26,20,9.621398,800,103.1779,7.257209,3.160873016,83.88671875,89.94384766,6.357128906,
Tue Dec 06 2022,207514,19998.35,0.6858444,0.6865793,0.4728504,0.4858694,0.4901984,0.2014,26,20,9.621398,800,103.1779,6.958941,3.320672,80.22460938,80.20263672,0.278027344,
Tue Dec 06 2022,213651,19997.89,0.6856269,0.6864587,0.4741713,0.4877518,0.4902446,0.2089,26,20,9.621398,800,103.1779,6.613627,3.320619048,80.83496094,81.13037109,0.595410156,
Tue Dec 06 2022,219780,19998.84,0.7205423,0.7214218,0.4994467,0.5105001,0.5154798,0.1961,26.1,20,9.621398,800,103.1779,7.2229,1.76516,-10.83984375,29.40917969,40.54902344,
Tue Dec 06 2022,225923,19998.53,0.7190344,0.7199685,0.4997692,0.5127204,0.5162005,0.1782,26.1,20,9.621398,800,103.1779,7.148554,1.789370968,-11.45019531,28.48144531,40.23164063,
Tue Dec 06 2022,232064,19996.52,0.7165575,0.7177454,0.4976484,0.5123883,0.5126427,0.1723,26.1,20,9.621398,800,103.1779,7.199913,1.822071429,-12.42675781,26.85791016,39.58466797,
Tue Dec 06 2022,238203,19998.34,0.7156183,0.7161203,0.4966367,0.5088381,0.5136921,0.161,26.1,20,9.621398,800,103.1779,7.242013,1.85097619,-12.91503906,26.16210938,39.37714844,
Tue Dec 06 2022,244344,19997.3,0.718822,0.7197697,0.4965963,0.5105294,0.5127119,0.153,26.1,20,9.621398,800,103.1779,7.163839,1.862722222,-13.28125,25.69824219,39.27949219,
Tue Dec 06 2022,250479,20000.28,0.7143059,0.713544,0.4977372,0.5110461,0.5144796,0.1526,26.1,20,9.621398,800,103.1779,7.151098,1.882090909,-13.89160156,24.53857422,38.73017578,
Tue Dec 06 2022,256619,19999.6,0.7182093,0.718104,0.4957468,0.5087885,0.5120643,0.1434,26.2,20,9.621398,800,103.1779,7.327353,1.886041322,-13.76953125,24.53857422,38.60810547,
Tue Dec 06 2022,262759,19999.84,0.7155969,0.7152676,0.4958124,0.5109974,0.5101987,0.1408,26.2,20,9.621398,800,103.1779,7.503197,1.906746032,-14.2578125,23.84277344,38.40058594,
Tue Dec 06 2022,268895,19996.09,0.7169489,0.7172466,0.4949739,0.5095882,0.5112462,0.1325,26.2,20,9.621398,800,103.1779,7.190857,1.920409449,-14.50195313,23.37890625,38.18085938,
Tue Dec 06 2022,275036,20000.67,0.7156423,0.7157041,0.4966542,0.5094207,0.5127977,0.13,26.2,20,9.621398,800,103.1779,7.167854,1.927365079,-14.74609375,22.91503906,37.96113281,
Tue Dec 06 2022,281167,20003.49,0.713493,0.7125284,0.4971701,0.5068548,0.5117869,0.1366,26.2,20,9.621398,800,103.1779,6.800867,1.94432,-14.86816406,22.21923828,37.38740234,
Tue Dec 06 2022,287306,20000.29,0.714254,0.7135438,0.4978102,0.5095047,0.5117622,0.1266,26.2,20,9.621398,800,103.1779,6.7581,1.938769841,-15.35644531,21.98730469,37.64375,
Tue Dec 06 2022,293434,20000.64,0.7121504,0.7120507,0.4961096,0.5115293,0.511232,0.1372,26.3,20,9.621398,800,103.1779,7.150021,1.94968254,-15.234375,21.5234375,37.0578125,
Tue Dec 06 2022,299557,19998.34,0.7165606,0.7164908,0.4988151,0.512188,0.5162644,0.133,26.3,20,9.621398,800,103.1779,7.034603,1.960714286,-15.47851563,21.29150391,37.07001953,
Tue Dec 06 2022,305688,20000.48,0.7157215,0.7170455,0.4969937,0.5102665,0.5123547,0.1362,26.3,20,9.621398,800,103.1779,7.451801,1.96865,-15.60058594,21.05957031,36.96015625,
Tue Dec 06 2022,311827,19998.34,0.7150217,0.7156219,0.4956144,0.5088356,0.5137526,0.1347,26.3,20,9.621398,800,103.1779,7.162979,1.97133871,-15.72265625,20.82763672,36.85029297,
Tue Dec 06 2022,317964,20000.03,0.7125341,0.7119275,0.4950446,0.5086385,0.5098261,0.1323,26.3,20,9.621398,800,103.1779,7.307238,1.979190476,-15.72265625,20.82763672,36.85029297,
Tue Dec 06 2022,324092,19997.54,0.714022,0.7138779,0.4939262,0.5095785,0.5111291,0.134,26.3,20,9.621398,800,103.1779,7.216281,1.979254237,-15.96679688,20.36376953,36.63056641,
Tue Dec 06 2022,330223,19999.08,0.714119,0.7146205,0.4966337,0.510797,0.5130877,0.1258,26.3,20,9.621398,800,103.1779,7.390712,1.98781746,-16.08886719,20.13183594,36.52070313,
Tue Dec 06 2022,336357,19997.99,0.7157831,0.7167537,0.4954991,0.5085521,0.5120898,0.1253,26.3,20,9.621398,800,103.1779,7.441618,1.983246032,-15.96679688,20.13183594,36.39863281,
Tue Dec 06 2022,342500,19999.64,0.7157459,0.7150949,0.4975516,0.5089799,0.5139315,0.1323,26.3,20,9.621398,800,103.1779,6.833133,1.981180328,-16.2109375,19.89990234,36.41083984,
Tue Dec 06 2022,348640,19999.11,0.7146457,0.7150185,0.494769,0.5076624,0.5106226,0.1306,26.4,20,9.621398,800,103.1779,7.041885,1.997454545,-16.45507813,19.89990234,36.65498047,
Tue Dec 06 2022,354783,20002.3,0.7137259,0.7127709,0.4952228,0.5064874,0.5128239,0.1317,26.4,20,9.621398,800,103.1779,7.503131,1.994533898,-16.45507813,19.43603516,36.19111328,
Tue Dec 06 2022,360920,19998.02,0.7134324,0.7140653,0.4941114,0.5075614,0.5099381,0.1216,26.4,20,9.621398,800,103.1779,7.248898,1.996525424,-16.45507813,19.66796875,36.42304688,
Tue Dec 06 2022,367053,19998.38,0.7158368,0.7170122,0.49757,0.5105668,0.5126041,0.1295,26.4,20,9.621398,800,103.1779,7.099115,2.000191667,-16.82128906,19.20410156,36.32539063,
Tue Dec 06 2022,373197,19995.81,0.7148868,0.7156177,0.4952067,0.5104567,0.5115605,0.1182,26.4,20,9.621398,800,103.1779,6.972119,2.005293651,-16.33300781,19.43603516,36.06904297,
Tue Dec 06 2022,379335,20000.04,0.7138899,0.7140654,0.4975185,0.5091725,0.5148901,0.1205,26.4,20,9.621398,800,103.1779,7.250794,2.003992,-16.57714844,19.43603516,36.31318359,
Tue Dec 06 2022,385463,19998.23,0.7135996,0.7141058,0.4953426,0.5076751,0.5117024,0.123,26.4,20,9.621398,800,103.1779,6.980937,2.000722222,-16.45507813,19.20410156,35.95917969,
Tue Dec 06 2022,391589,20001.27,0.7124145,0.7123974,0.4965246,0.509085,0.5116426,0.1172,26.4,20,9.621398,800,103.1779,7.30968,1.997936508,-16.69921875,18.97216797,35.97138672,
Tue Dec 06 2022,397727,20002.1,0.7118322,0.7107332,0.4949799,0.5065023,0.5105991,0.1278,26.4,20,9.621398,800,103.1779,7.231413,2.010571429,-16.69921875,18.97216797,35.97138672,
Tue Dec 06 2022,403859,19999.11,0.7128885,0.7129069,0.4950576,0.5074984,0.5128381,0.1258,26.4,20,9.621398,800,103.1779,7.276144,2.00209322,-16.94335938,18.97216797,36.21552734,
Tue Dec 06 2022,410003,20000.52,0.7127271,0.7129716,0.4944021,0.5088947,0.5115001,0.1316,26.4,20,9.621398,800,103.1779,7.279679,2.00783871,-16.82128906,18.97216797,36.09345703,
Tue Dec 06 2022,416140,19998.27,0.7130713,0.7138411,0.4938507,0.5096151,0.508903,0.1192,26.4,20,9.621398,800,103.1779,7.098577,2.012325,-17.06542969,18.74023438,36.10566406,
Tue Dec 06 2022,422275,19999.98,0.7139696,0.7139174,0.4935263,0.5056614,0.5097466,0.1198,26.5,20,9.621398,800,103.1779,7.031577,2.014435484,-16.94335938,18.74023438,35.98359375,
Tue Dec 06 2022,428408,19994.77,0.7137554,0.7138922,0.4976614,0.5114114,0.515086,0.1234,26.5,20,9.621398,800,103.1779,7.165673,2.011150794,-17.06542969,18.74023438,36.10566406,
Tue Dec 06 2022,434536,20000.37,0.712287,0.711767,0.4934093,0.5057153,0.5109386,0.1209,26.5,20,9.621398,800,103.1779,6.883898,2.010822034,-16.69921875,18.74023438,35.73945313,
Tue Dec 06 2022,440668,20002.3,0.7113966,0.7111872,0.4966581,0.507978,0.5110201,0.1303,26.5,20,9.621398,800,103.1779,7.034932,2.011944882,-16.94335938,18.74023438,35.98359375,
Tue Dec 06 2022,457961,25000.33,0.9641057,0.9645292,0.6709129,0.6856785,0.6964735,0.1319,26.5,20,9.621398,800,103.1779,11.76143,0.008408333,11.49902344,112.2094727,101.0104492,
Tue Dec 06 2022,464104,24997.95,0.9684998,0.9684023,0.6762459,0.6885662,0.6965363,0.1394,26.5,20,9.621398,800,103.1779,12.13831,0.005031746,10.88867188,111.7456055,101.1569336,
Tue Dec 06 2022,470232,25000.01,0.9710398,0.9704201,0.6727701,0.6877318,0.6954699,0.143,26.5,20,9.621398,800,103.1779,12.06942,0.007007937,11.1328125,111.7456055,100.912793,
Tue Dec 06 2022,476369,25000.66,0.9697883,0.9701647,0.6748529,0.6919661,0.6953816,0.152,26.5,20,9.621398,800,103.1779,12.28125,0.00707438,10.88867188,111.2817383,100.6930664,
Tue Dec 06 2022,482506,25000.66,0.9706509,0.971305,0.6775566,0.6905884,0.6928648,0.1551,26.5,20,9.621398,800,103.1779,12.19492,-1.64E-05,11.01074219,111.5136719,100.8029297,
Tue Dec 06 2022,488636,24998.12,0.9716191,0.9717633,0.6753944,0.6900772,0.6944995,0.1468,26.5,20,9.621398,800,103.1779,12.11252,0.009312,11.01074219,111.5136719,100.8029297,
Tue Dec 06 2022,494779,25012.61,1.000123,1.000578,0.6959298,0.7175809,0.7172022,0.1454,26.5,20,9.621398,800,103.1779,12.83457,0.003785714,10.88867188,110.8178711,100.2291992,
Tue Dec 06 2022,500911,25000.19,0.9996711,1.00028,0.697344,0.7146673,0.7133948,0.1527,26.5,20,9.621398,800,103.1779,12.80012,0.007016949,10.76660156,111.2817383,100.8151367,
Tue Dec 06 2022,507041,25002.2,0.9888535,0.9886293,0.6874239,0.703544,0.7083399,0.1569,26.6,20,9.621398,800,103.1779,12.08718,0.003896825,11.1328125,110.5859375,99.753125,
Tue Dec 06 2022,513164,24998.65,0.9856554,0.9866288,0.6902599,0.7042315,0.7059606,0.1646,26.6,20,9.621398,800,103.1779,12.56793,0.005822034,10.40039063,110.3540039,100.2536133,
Tue Dec 06 2022,519307,24998.67,0.9865351,0.9870515,0.6886739,0.7026981,0.7033285,0.1581,26.6,20,9.621398,800,103.1779,12.48065,0.007039683,11.25488281,110.1220703,99.1671875,
Tue Dec 06 2022,525430,24997.86,0.9825135,0.9826118,0.6816656,0.7021826,0.6988995,0.1619,26.6,20,9.621398,800,103.1779,12.32452,0.059079365,10.64453125,108.7304688,98.3859375,
Tue Dec 06 2022,531562,25002.24,0.9738944,0.9731091,0.6815588,0.6999961,0.6968575,0.1647,26.6,20,9.621398,800,103.1779,12.33042,0.144772358,10.88867188,107.5708008,96.98212891,
Tue Dec 06 2022,537697,25001.56,0.9674034,0.9673814,0.6730047,0.6899095,0.6920049,0.1645,26.6,20,9.621398,800,103.1779,12.28954,0.280739496,9.912109375,104.7875977,95.17548828,
Tue Dec 06 2022,543833,24996.98,0.9655145,0.9670339,0.6729725,0.6862498,0.6905261,0.1649,26.7,20,9.621398,800,103.1779,11.90868,0.345452381,10.15625,102.9321289,93.07587891,
Tue Dec 06 2022,549966,24999.86,0.959556,0.9603248,0.6645244,0.684202,0.6857435,0.1565,26.7,20,9.621398,800,103.1779,12.19842,0.484738095,8.569335938,99.68505859,91.41572266,
Tue Dec 06 2022,556102,24998.21,0.9563906,0.9561029,0.6654975,0.6825891,0.6842116,0.1598,26.7,20,9.621398,800,103.1779,11.69878,0.62352381,7.104492188,95.7421875,88.93769531,
Tue Dec 06 2022,562228,25000.09,0.9534097,0.9537488,0.6585865,0.676798,0.6831793,0.1544,26.7,20,9.621398,800,103.1779,11.82119,0.764711864,4.907226563,91.79931641,87.19208984,
Tue Dec 06 2022,568358,25003.51,0.9454918,0.9460889,0.6576889,0.6796517,0.6780115,0.1461,26.7,20,9.621398,800,103.1779,11.88723,0.953016667,2.954101563,87.16064453,84.50654297,
Tue Dec 06 2022,574480,24997.77,0.9462421,0.9460059,0.6558158,0.6750435,0.6759101,0.1405,26.7,20,9.621398,800,103.1779,11.8365,1.090290323,0.756835938,83.44970703,82.99287109,
Tue Dec 06 2022,580609,25000.91,0.9393968,0.9390005,0.6539661,0.6695256,0.6785429,0.1472,26.7,20,9.621398,800,103.1779,11.74644,1.213761905,-0.952148438,79.73876953,80.99091797,
Tue Dec 06 2022,586743,24998.67,0.9432989,0.9428464,0.6527408,0.6711261,0.6773217,0.138,26.7,20,9.621398,800,103.1779,11.5867,1.281992063,-2.416992188,77.41943359,80.13642578,
Tue Dec 06 2022,592871,25001.77,0.9363378,0.9376246,0.6504574,0.665512,0.6742138,0.1419,26.8,20,9.621398,800,103.1779,11.44116,1.436753968,-4.98046875,72.31689453,77.59736328,
Tue Dec 06 2022,599012,25000.38,0.935774,0.9341332,0.6532853,0.6672339,0.6691831,0.1284,26.8,20,9.621398,800,103.1779,11.46639,1.533878049,-6.4453125,68.14208984,74.88740234,
Tue Dec 06 2022,605149,25001.58,0.9337908,0.9339887,0.6518994,0.6662507,0.6709589,0.1345,26.8,20,9.621398,800,103.1779,11.3317,1.617087302,-8.276367188,64.19921875,72.77558594,
Tue Dec 06 2022,611290,24997.54,0.929828,0.9309282,0.6471712,0.6590413,0.6680813,0.1351,26.8,20,9.621398,800,103.1779,11.4745,1.747944444,-11.20605469,58.86474609,70.37080078,
Tue Dec 06 2022,617422,24996.68,0.9294057,0.9294443,0.6449125,0.6641188,0.6609945,0.1218,26.8,20,9.621398,800,103.1779,11.42185,1.80261157,-12.06054688,57.47314453,69.83369141,
Tue Dec 06 2022,623547,24998.67,0.9258919,0.9251936,0.6466582,0.6618964,0.6622684,0.1308,26.8,20,9.621398,800,103.1779,10.9707,1.905434426,-13.76953125,52.60253906,66.67207031,
Tue Dec 06 2022,629680,24994.69,0.9253132,0.925571,0.6418816,0.6569847,0.6596726,0.134,26.8,20,9.621398,800,103.1779,11.17267,1.968055556,-15.60058594,49.81933594,65.71992188,
Tue Dec 06 2022,635806,24996.35,0.9248107,0.9246333,0.6420334,0.6557082,0.6643476,0.1303,26.9,20,9.621398,800,103.1779,11.60008,1.995015873,-16.94335938,47.5,64.74335938,
Tue Dec 06 2022,641933,25001.17,0.9201679,0.9202002,0.6387275,0.657324,0.6598051,0.126,26.9,20,9.621398,800,103.1779,11.39142,2.05247619,-17.43164063,44.71679688,62.4484375,
Tue Dec 06 2022,648071,24997.85,0.9187027,0.919639,0.6391233,0.6555932,0.6579823,0.1243,26.9,20,9.621398,800,103.1779,11.63352,2.115618644,-19.26269531,41.46972656,61.03242188,
Tue Dec 06 2022,654210,25001,0.9181719,0.918322,0.637472,0.6575533,0.6551358,0.1226,26.9,20,9.621398,800,103.1779,11.55525,2.140235772,-19.62890625,39.84619141,59.77509766,
Tue Dec 06 2022,660341,25000.66,0.9174228,0.916297,0.637493,0.6582819,0.6567966,0.118,26.9,20,9.621398,800,103.1779,11.5071,2.171768,-20.23925781,38.45458984,58.99384766,
Tue Dec 06 2022,666481,24999.83,0.9179305,0.9183466,0.6357282,0.6534971,0.6593893,0.1149,26.9,20,9.621398,800,103.1779,11.4409,2.195420635,-20.72753906,37.06298828,58.09052734,
Tue Dec 06 2022,672615,24996.72,0.9176221,0.9178982,0.6381186,0.6561417,0.6557472,0.1155,26.9,20,9.621398,800,103.1779,11.45045,2.233801587,-22.0703125,34.74365234,57.11396484,
Tue Dec 06 2022,678745,25001.1,0.9166257,0.9170404,0.6389628,0.6534297,0.6538675,0.1119,26.9,20,9.621398,800,103.1779,11.50631,2.249714286,-22.68066406,32.88818359,55.86884766,
Tue Dec 06 2022,684886,24999.43,0.9146101,0.9138004,0.636535,0.654529,0.6579541,0.1109,27,20,9.621398,800,103.1779,10.96498,2.257055556,-22.31445313,32.42431641,55.03876953,
Tue Dec 06 2022,691026,25003.98,0.9136093,0.9130799,0.6372041,0.6509671,0.6580475,0.1063,27,20,9.621398,800,103.1779,11.1001,2.28661157,-22.92480469,30.56884766,53.79365234,
Tue Dec 06 2022,697154,25002.18,0.9143897,0.9139999,0.634733,0.6538231,0.6570256,0.0975,27,20,9.621398,800,103.1779,11.56379,2.275016129,-23.046875,29.87304688,53.21992188,
Tue Dec 06 2022,703286,25002,0.9127761,0.9124246,0.6349913,0.6532965,0.6530364,0.107,27,20,9.621398,800,103.1779,11.6069,2.289380952,-23.16894531,29.40917969,52.878125,
Tue Dec 06 2022,709414,24998.67,0.9144697,0.914099,0.6354674,0.652721,0.6525702,0.1012,27,20,9.621398,800,103.1779,11.48043,2.284103175,-23.29101563,27.78564453,51.37666016,
Tue Dec 06 2022,715582,24998.21,0.9161953,0.9174246,0.6380751,0.650904,0.6578523,0.0967,27,20,9.621398,800,103.1779,11.42612,2.278262712,-23.41308594,27.32177734,51.03486328,
Tue Dec 06 2022,721716,24998.68,0.9143122,0.9125002,0.6329936,0.6513783,0.6562263,0.0909,27,20,9.621398,800,103.1779,11.23506,2.286910569,-22.80273438,25.93017578,49.03291016,
Tue Dec 06 2022,727845,24994.67,0.9158036,0.9161344,0.6355183,0.652979,0.65747,0.1013,27,20,9.621398,800,103.1779,11.27254,2.274752,-22.80273438,25.93017578,49.03291016,
Tue Dec 06 2022,733972,24998.56,0.9147792,0.9139499,0.6315973,0.6554886,0.6572374,0.0998,27,20,9.621398,800,103.1779,11.49413,2.266269841,-22.68066406,25.46630859,48.44697266,
Tue Dec 06 2022,740108,24998.12,0.9133356,0.9133316,0.6354706,0.648477,0.6551406,0.0945,27.1,20,9.621398,800,103.1779,10.71588,2.266151261,-23.046875,24.30664063,47.65351563,
Tue Dec 06 2022,746241,25000.11,0.9125064,0.9127514,0.6349126,0.6480764,0.654296,0.0989,27.1,20,9.621398,800,103.1779,10.87999,2.255545455,-22.68066406,23.84277344,46.8234375,
Tue Dec 06 2022,752375,25001.46,0.9124256,0.9118937,0.6349096,0.6514738,0.6572975,0.0972,27.1,20,9.621398,800,103.1779,11.45554,2.25204065,-22.55859375,23.37890625,46.2375,
Tue Dec 06 2022,758506,24999.14,0.9133168,0.9135957,0.6361943,0.6484292,0.6538885,0.0945,27.1,20,9.621398,800,103.1779,11.29439,2.237508475,-22.43652344,22.91503906,45.6515625,
Tue Dec 06 2022,764644,25001.21,0.9127035,0.9123296,0.6380515,0.6481795,0.6584833,0.0983,27.1,20,9.621398,800,103.1779,11.46723,2.22931746,-22.31445313,22.45117188,45.065625,
Tue Dec 06 2022,770787,25001.2,0.913615,0.915031,0.6357933,0.6490296,0.6575137,0.0895,27.1,20,9.621398,800,103.1779,11.52588,2.227420635,-22.19238281,22.91503906,45.40742188,
Tue Dec 06 2022,776922,24996.91,0.912153,0.9130877,0.6339052,0.6501986,0.6554129,0.0947,27.1,20,9.621398,800,103.1779,11.26927,2.221385246,-21.94824219,22.21923828,44.46748047,
Tue Dec 06 2022,783050,25001.89,0.9139633,0.9137453,0.6354408,0.6540082,0.6543564,0.0874,27.1,20,9.621398,800,103.1779,11.03025,2.219144,-22.19238281,21.75537109,44.24775391,
Tue Dec 06 2022,789191,24999.46,0.9138503,0.9137015,0.6329833,0.6507505,0.6517537,0.0962,27.1,20,9.621398,800,103.1779,11.14065,2.219007937,-21.09375,21.75537109,43.14912109,
Tue Dec 06 2022,795332,24999.22,0.913111,0.9118875,0.6337765,0.6517856,0.6579121,0.0929,27.1,20,9.621398,800,103.1779,11.71641,2.220214286,-21.58203125,21.5234375,43.40546875,
Tue Dec 06 2022,801457,25001.58,0.9135183,0.914969,0.6293671,0.6526961,0.655475,0.0846,27.1,20,9.621398,800,103.1779,11.51325,2.214858333,-21.70410156,21.29150391,43.29560547,
Tue Dec 06 2022,807594,24998.47,0.9111463,0.9119379,0.6316199,0.6524108,0.6562486,0.082,27.1,20,9.621398,800,103.1779,11.30587,2.214232,-21.58203125,21.05957031,42.94160156,
Tue Dec 06 2022,813723,24998.87,0.912972,0.9138108,0.6362436,0.6502236,0.6557881,0.0883,27.1,20,9.621398,800,103.1779,11.23951,2.205650794,-21.70410156,20.82763672,42.83173828,
Tue Dec 06 2022,819858,24996.72,0.9144432,0.9151879,0.6330331,0.6510298,0.6525556,0.081,27.1,20,9.621398,800,103.1779,11.56367,2.208547619,-21.33789063,20.59570313,42.23359375,
Tue Dec 06 2022,825990,24999.43,0.9119639,0.9111809,0.6347061,0.65036,0.6506435,0.092,27.1,20,9.621398,800,103.1779,11.47428,2.204968254,-21.21582031,20.59570313,42.11152344,
Tue Dec 06 2022,832120,25001.19,0.9124339,0.9120087,0.6364296,0.6502506,0.6529347,0.0789,27.1,20,9.621398,800,103.1779,11.43565,2.209470588,-21.70410156,20.59570313,42.59980469,
