Time,Time_ms,Motor_speed_rpm,BLDC_Q_curent_for_monitoring,Filtered_Q_current_A,BLDC_Ph_A_amps_abs_A,BLDC_Ph_B_amps_abs_A,BLDC_Ph_C_amps_abs_A,Purge_pressure_mHg,ivp_purge_temperature_C,Purge_add_flow_rate_mlph,Purge_add_speed_rpm,Purge_circulate_flow_rate_mlph,Purge_circulate_speed_rpm,BLDC_watts_W,Flow_Original_lpm,Input_pressure_mmHg,Output_pressure_mmHg,Net_pressure_mmHg,Flow_lpm,Flow_from_M01_lpm,aortic_Pressure_mmHg,DC_Valve,Input_pressure_from_M04_mmHg,Output_pressure_from_M04_mmHg,Net_pressure_from_M04_mmHg,Bldc_Kp,Bldc_Ki
Thu_Mar_16_2023,78134.0,0.0,0.0,5.098897e-07,0.01514194,0.01529494,0.01495738,239.00000000000003,23.6,20.0,9.621398,800.0,103.1779,0.7993968,3.155093994140625,-17.926434,-56.704536000000004,-37.588102000000006,3.3302676654000054,3.1099658399999974,-2.7,0.19500000000000006,-8.5,-51.1,-41.0,0.0012,0.024
Thu_Mar_16_2023,82588.0,0.0,0.0,-4.894065e-05,0.0152381,0.01507575,0.01548079,203.4,23.6,20.0,9.621398,800.0,103.1779,0.764495,3.265360107421875,-18.984018600000002,-64.50516,-44.33114140000001,3.4507375804893208,3.1531598099994853,-2.7,0.21000000000000008,-9.4,-56.70000000000001,-46.30000000000001,0.0012,0.024
Thu_Mar_16_2023,84337.0,0.0,0.0,-2.193366e-06,0.01551471,0.01535188,0.01502796,287.50000000000006,23.6,20.0,9.621398,800.0,103.1779,0.7186282,3.336441162109375,-19.659072600000002,-68.63049000000001,-48.55397920000001,3.5283963313770075,3.3933182832011237,-2.6000000000000005,0.2250000000000001,-9.600000000000001,-58.6,-46.3,0.0012,0.024
Thu_Mar_16_2023,88789.0,0.0,0.0,-1.321685e-05,0.01528072,0.01537841,0.01532921,257.9,23.6,20.0,9.621398,800.0,103.1779,0.7104644,3.482063720703125,-21.489219000000002,-73.280862,-50.601642999999996,3.6874945053022232,3.434784494400202,-2.7,0.2400000000000001,-11.3,-64.3,-51.5,0.0012,0.024
Thu_Mar_16_2023,90542.0,0.0,0.0,-1.883193e-07,0.01545811,0.01516488,0.01537154,245.60000000000002,23.6,20.0,9.621398,800.0,103.1779,0.680907,3.54841015625,-21.624229800000002,-76.13109,-53.3168602,3.7599805050256747,3.5591831279989727,-2.7,0.2550000000000001,-12.5,-66.2,-52.7,0.0012,0.024
Thu_Mar_16_2023,94997.0,0.0,0.0,-3.906213e-05,0.01539264,0.01499573,0.01554159,235.4,23.6,20.0,9.621398,800.0,103.1779,0.9116889,3.69047607421875,-23.5743858,-81.156492,-56.3921062,3.9151929140377475,3.60756037439969,-2.7,0.27000000000000013,-13.8,-73.0,-58.2,0.0012,0.024
Thu_Mar_16_2023,96780.0,0.0,0.0,2.990445e-05,0.01522117,0.01514753,0.01508912,234.8,23.6,20.0,9.621398,800.0,103.1779,0.4006114,3.777947509765625,-24.421953600000002,-83.18165400000001,-57.56970040000001,4.01075877828649,3.6991315907998943,-2.7,0.28500000000000014,-14.8,-74.60000000000001,-58.80000000000001,0.0012,0.024
Thu_Mar_16_2023,101220.0,0.0,0.0,-6.608247e-06,0.01531633,0.0152742,0.01549126,222.2,23.6,20.0,9.621398,800.0,103.1779,0.9454498,3.8459072265625,-25.089507,-86.931954,-60.65244700000001,4.0850073490249095,3.9306512699994847,-2.6000000000000005,0.30000000000000016,-15.3,-77.7,-61.400000000000006,0.0012,0.024
Thu_Mar_16_2023,102987.0,0.0,0.0,1.578094e-05,0.01533109,0.01505857,0.01498842,273.4,23.6,20.0,9.621398,800.0,103.1779,0.4260753,3.892859619140625,-25.277022000000002,-87.23197800000001,-60.76495600000001,4.136304620496695,3.958295410799894,-2.7,0.31500000000000017,-17.5,-81.0,-62.5,0.0012,0.024
Thu_Mar_16_2023,107435.0,0.0,0.0,3.882677e-05,0.01528073,0.01530175,0.01527618,213.2,23.6,20.0,9.621398,800.0,103.1779,0.8271004,3.94401416015625,-26.5596246,-91.58232600000001,-63.83270140000002,4.192192898673932,4.015311451201123,-2.8,0.3300000000000002,-18.400000000000002,-81.10000000000001,-61.7,0.0012,0.024
