Time,Time_ms,Motor_speed_rpm,BLDC_Q_curent_for_monitoring,Filtered_Q_current_A,BLDC_Ph_A_amps_abs_A,BLDC_Ph_B_amps_abs_A,BLDC_Ph_C_amps_abs_A,Purge_pressure_mHg,ivp_purge_temperature_C,Purge_add_flow_rate_mlph,Purge_add_speed_rpm,Purge_circulate_flow_rate_mlph,Purge_circulate_speed_rpm,BLDC_watts_W,Flow_Original_lpm,Input_pressure_mmHg,Output_pressure_mmHg,Net_pressure_mmHg,Flow_lpm,Flow_from_M01_lpm,aortic_Pressure_mmHg,DC_Valve,Input_pressure_from_M04_mmHg,Output_pressure_from_M04_mmHg,Net_pressure_from_M04_mmHg,Bldc_Kp,Bldc_Ki
Thu_Mar_16_2023,79481.0,0.0,0.0,4.550926e-05,0.01523752,0.01493649,0.01551137,-13.6,24.9,20.0,9.621398,800.0,103.1779,0.7509929,2.43853955078125,-14.371149600000003,-41.328306,-27.517156399999994,2.5474047315429367,2.4586007723991785,-2.7,0.15000000000000002,-3.5,-32.1,-28.1,0.0012,0.024
Thu_Mar_16_2023,85693.0,0.0,0.0,7.160004e-05,0.01532286,0.01519119,0.01550747,-13.6,24.9,20.0,9.621398,800.0,103.1779,0.4486578,2.64793505859375,-16.1562924,-46.803744,-31.2074516,2.7761772736739316,2.638287687600305,-2.7,0.16500000000000004,-5.7,-38.2,-32.0,0.0012,0.024
Thu_Mar_16_2023,91898.0,0.0,0.0,-2.51554e-05,0.01515034,0.01482679,0.01526439,-13.8,24.8,20.0,9.621398,800.0,103.1779,0.3567849,2.859009033203125,-18.0239418,-54.904392,-37.4404502,3.0067836045046707,2.8819016783996902,-2.6000000000000005,0.18000000000000005,-7.1000000000000005,-45.6,-38.0,0.0012,0.024
Thu_Mar_16_2023,98133.0,0.0,0.0,2.021696e-05,0.01530421,0.01506294,0.01534298,-14.7,24.8,20.0,9.621398,800.0,103.1779,0.4879057,3.053191650390625,-19.6665732,-62.555004000000004,-43.493434400000005,3.218935486059898,2.964834100799383,-2.6000000000000005,0.19500000000000006,-8.5,-53.900000000000006,-44.900000000000006,0.0012,0.024
Thu_Mar_16_2023,104349.0,0.0,0.0,1.218655e-05,0.01472451,0.01493186,0.01551932,-13.6,24.8,20.0,9.621398,800.0,103.1779,0.6585617,3.245990478515625,-21.804244200000003,-70.50564,-49.2613958,3.429575525527832,3.184259468399178,-2.6000000000000005,0.21000000000000008,-13.200000000000001,-62.90000000000001,-49.20000000000001,0.0012,0.024
Thu_Mar_16_2023,110553.0,0.0,0.0,2.902287e-05,0.01512854,0.0148236,0.01567719,-14.6,24.8,20.0,9.621398,800.0,103.1779,0.7165343,3.28436328125,-22.524301800000003,-72.75582000000001,-50.829021200000014,3.4714992693652356,3.284469478799895,-2.7,0.2250000000000001,-13.5,-64.7,-51.5,0.0012,0.024
Thu_Mar_16_2023,116748.0,0.0,0.0,3.798367e-05,0.01525687,0.01500571,0.01532722,-14.1,24.8,20.0,9.621398,800.0,103.1779,0.8062837,3.455438232421875,-24.5494638,-80.63145,-56.641986200000005,3.658405148499809,3.498711569999997,-2.7,0.2400000000000001,-14.100000000000001,-70.60000000000001,-57.10000000000001,0.0012,0.024
Thu_Mar_16_2023,122951.0,0.0,0.0,-1.848741e-05,0.01527012,0.01484573,0.01542603,-14.3,24.8,20.0,9.621398,800.0,103.1779,0.6412544,3.5681357421875,-25.704556200000003,-85.056804,-59.9122478,3.781531456557959,3.588555027599792,-2.6000000000000005,0.2550000000000001,-14.400000000000002,-74.7,-59.400000000000006,0.0012,0.024
Thu_Mar_16_2023,129145.0,0.0,0.0,6.798992e-05,0.01525486,0.01509993,0.01538185,-15.100000000000001,24.8,20.0,9.621398,800.0,103.1779,0.6750113,3.71313818359375,-27.399691800000003,-90.607248,-63.7675562,3.9399521289126516,3.7475088372006113,-2.7,0.27000000000000013,-18.5,-82.10000000000001,-63.80000000000001,0.0012,0.024
Thu_Mar_16_2023,135337.0,0.0,0.0,2.426251e-05,0.01527321,0.01499225,0.01523335,-14.6,24.8,20.0,9.621398,800.0,103.1779,0.6726182,3.7600166015625,-28.082246400000002,-93.907512,-66.3852656,3.9911685803151973,3.7423255608009187,-2.7,0.28500000000000014,-17.5,-84.5,-66.5,0.0012,0.024
Thu_Mar_16_2023,141548.0,0.0,0.0,3.239721e-05,0.01534085,0.01479634,0.01521513,-13.4,24.8,20.0,9.621398,800.0,103.1779,0.4566799,3.86140771484375,-28.9823184,-97.95783600000001,-69.53551760000002,4.101942220958975,3.934106787600304,-2.7,0.30000000000000016,-17.900000000000002,-88.4,-70.0,0.0012,0.024
Thu_Mar_16_2023,147753.0,0.0,0.0,-4.388698e-05,0.01537805,0.01485224,0.0154536,-13.8,24.8,20.0,9.621398,800.0,103.1779,0.3854893,3.9299501953125,-29.657372400000003,-100.733058,-71.6356856,4.176827483133945,3.9047348879994845,-2.7,0.31500000000000017,-19.3,-90.7,-70.9,0.0012,0.024
Thu_Mar_16_2023,153961.0,0.0,0.0,-1.653948e-06,0.0150173,0.01506499,0.01545732,-14.3,24.8,20.0,9.621398,800.0,103.1779,0.7815258,3.980331298828125,-30.7374588,-103.13325,-72.95579120000001,4.231870751478341,3.9496566168009184,-2.7,0.3300000000000002,-21.3,-94.2,-72.4,0.0012,0.024
Thu_Mar_16_2023,162172.0,0.0,0.0,-2.507738e-05,0.01522548,0.01489682,0.0155738,-14.5,24.7,20.0,9.621398,800.0,103.1779,0.852285,4.083254150390625,-31.7950434,-106.50852000000002,-75.27347660000002,4.344317874347891,4.032589039200611,-2.6000000000000005,0.3450000000000002,-21.700000000000003,-96.7,-74.5,0.0012,0.024
Thu_Mar_16_2023,169395.0,0.0,0.0,8.235005e-05,0.0152402,0.01518366,0.01541745,-14.2,24.7,20.0,9.621398,800.0,103.1779,0.7429715,4.17144287109375,-32.657612400000005,-109.05872400000001,-76.96111160000001,4.4406673998620665,4.098243873600816,-2.6000000000000005,0.3600000000000002,-21.400000000000002,-102.10000000000001,-80.2,0.0012,0.024
Thu_Mar_16_2023,175587.0,0.0,0.0,4.351698e-06,0.01544471,0.01513909,0.01528881,-15.3,24.7,20.0,9.621398,800.0,103.1779,0.8754809,4.17129052734375,-32.4550962,-110.03380200000001,-78.14620640000001,4.440500958531357,4.03604455680143,-2.7,0.3750000000000002,-23.6,-101.60000000000001,-77.5,0.0012,0.024
Thu_Mar_16_2023,181790.0,0.0,0.0,-1.721542e-05,0.015032,0.01517756,0.015414,-15.100000000000001,24.7,20.0,9.621398,800.0,103.1779,0.8130157,4.14592578125,-32.4925992,-110.408832,-78.4762328,4.4127890104337375,4.098243873599279,-2.7,0.39000000000000024,-23.1,-102.00000000000001,-78.4,0.0012,0.024
Thu_Mar_16_2023,188036.0,0.0,0.0,8.77849e-06,0.01494822,0.01492188,0.01532667,-15.4,24.7,20.0,9.621398,800.0,103.1779,0.7668785,4.16523876953125,-32.327586000000004,-110.03380200000001,-78.26621600000001,4.433889183362012,4.131071290799382,-2.7,0.40500000000000025,-22.6,-100.60000000000001,-77.5,0.0012,0.024
Thu_Mar_16_2023,194283.0,0.0,0.0,4.686966e-07,0.01518157,0.01509991,0.01522028,-15.4,24.7,20.0,9.621398,800.0,103.1779,0.647287,4.15646435546875,-32.3950914,-109.358748,-77.52365660000001,4.424302802872009,4.056777662400202,-2.7,0.42000000000000026,-22.400000000000002,-99.20000000000002,-76.30000000000001,0.0012,0.024
Thu_Mar_16_2023,200488.0,0.0,0.0,-8.003937e-06,0.01524797,0.0151883,0.01515183,-14.7,24.7,20.0,9.621398,800.0,103.1779,0.4653787,4.15609521484375,-32.425093800000006,-110.03380200000001,-78.1687082,4.423899502724518,4.032589039200611,-2.6000000000000005,0.4350000000000003,-21.400000000000002,-101.60000000000001,-79.7,0.0012,0.024
Thu_Mar_16_2023,209773.0,0.0,0.0,2.45415e-05,0.01503172,0.01503756,0.01538871,-14.6,24.7,20.0,9.621398,800.0,103.1779,0.4986001,4.1297568359375,-32.890131,-109.958796,-77.2836374,4.395123823814596,3.9842117927998943,-2.7,0.4500000000000003,-24.200000000000003,-102.80000000000001,-78.10000000000001,0.0012,0.024
Thu_Mar_16_2023,227076.0,0.0,0.0,6.843045e-06,0.01550377,0.01492124,0.01557775,-13.9,24.6,20.0,9.621398,800.0,103.1779,0.4292331,4.15072705078125,-32.6951154,-110.708856,-78.57374060000001,4.4180345796801594,4.006672657200611,-2.7,0.4650000000000003,-23.3,-100.10000000000001,-78.10000000000001,0.0012,0.024
Thu_Mar_16_2023,233275.0,0.0,0.0,-1.707256e-05,0.01524131,0.01478233,0.015246,-14.6,24.6,20.0,9.621398,800.0,103.1779,0.7809244,4.17736083984375,-33.0176412,-111.608928,-79.15128680000001,4.447133005401235,4.070599732800407,-2.6000000000000005,0.4800000000000003,-22.700000000000006,-100.9,-77.60000000000001,0.0012,0.024
Thu_Mar_16_2023,239477.0,0.0,0.0,-2.183425e-05,0.01534662,0.01492033,0.01539182,-15.3,24.6,20.0,9.621398,800.0,103.1779,0.6160588,4.163720703125,-33.182654400000004,-113.25906,-80.6364056,4.43223063817874,4.167354225600304,-2.6000000000000005,0.49500000000000033,-24.0,-103.2,-81.0,0.0012,0.024
Thu_Mar_16_2023,245715.0,0.0,0.0,7.30461e-05,0.01504769,0.01490334,0.01561664,-14.3,24.6,20.0,9.621398,800.0,103.1779,0.5832889,4.188779296875,-33.3701694,-112.88403000000001,-80.07386060000002,4.4596081032175245,4.200181642800406,-2.6000000000000005,0.5100000000000003,-22.3,-105.4,-82.60000000000001,0.0012,0.024
Thu_Mar_16_2023,251921.0,0.0,0.0,-1.077937e-05,0.01524882,0.01507696,0.01533296,-14.2,24.6,20.0,9.621398,800.0,103.1779,0.664024,4.206146484375,-33.3926712,-113.03404200000001,-80.2013708,4.4785824149186055,4.1932706076003035,-2.6000000000000005,0.5250000000000004,-22.8,-104.4,-81.10000000000001,0.0012,0.024
Thu_Mar_16_2023,258142.0,0.0,0.0,1.189479e-05,0.01509776,0.01494271,0.01517328,-14.1,24.6,20.0,9.621398,800.0,103.1779,0.9121988,4.20718310546875,-33.30266400000001,-112.80902400000001,-80.06636,4.479714962819567,4.189815090001021,-2.6000000000000005,0.5400000000000004,-22.900000000000002,-106.9,-83.5,0.0012,0.024
Thu_Mar_16_2023,264334.0,0.0,0.0,3.256223e-05,0.01519373,0.01489475,0.01564158,-14.7,24.6,20.0,9.621398,800.0,103.1779,0.7144151,4.263400390625,-33.677694,-113.859108,-80.741414,4.541134481181034,4.1777207783996895,-2.6000000000000005,0.5550000000000004,-23.0,-105.10000000000001,-81.60000000000001,0.0012,0.024
Thu_Mar_16_2023,270538.0,0.0,0.0,-2.801923e-05,0.01546145,0.01509643,0.01529689,-15.0,24.6,20.0,9.621398,800.0,103.1779,0.7295898,4.23886474609375,-33.60268800000001,-114.984198,-81.94151,4.514328358017863,4.2260980248004065,-2.6000000000000005,0.5700000000000004,-24.100000000000005,-105.7,-81.1,0.0012,0.024
Thu_Mar_16_2023,276746.0,0.0,0.0,-1.915444e-06,0.01500299,0.01482063,0.01528569,-15.3,24.6,20.0,9.621398,800.0,103.1779,0.8791117,4.24152880859375,-33.8952114,-114.00912000000001,-80.6739086,4.517238947442095,4.181176296000508,-2.6000000000000005,0.5850000000000004,-22.5,-105.2,-82.2,0.0012,0.024
Thu_Mar_16_2023,282958.0,0.0,0.0,1.944476e-05,0.01516741,0.01523908,0.01525719,-13.8,24.6,20.0,9.621398,800.0,103.1779,0.4306366,3.957144775390625,-29.1323304,-99.68297400000002,-71.11064360000002,4.206538594330411,3.9548398932006115,-2.6000000000000005,0.6000000000000004,-18.400000000000002,-90.4,-71.5,0.0012,0.024
Thu_Mar_16_2023,289186.0,0.0,0.0,3.150495e-05,0.01524501,0.01496499,0.01539065,-15.4,24.6,20.0,9.621398,800.0,103.1779,0.8080916,3.625138916015625,-30.5199414,-102.15817200000001,-72.19823060000002,3.8438095881302576,3.887457299999997,-2.6000000000000005,0.6150000000000004,-19.3,-92.30000000000001,-72.50000000000001,0.0012,0.024
Thu_Mar_16_2023,295388.0,0.0,0.0,-2.931108e-06,0.0154467,0.015113,0.01522119,-14.5,24.6,20.0,9.621398,800.0,103.1779,0.658689,3.891774658203125,-28.239759000000003,-95.182614,-66.6702884,4.135119259481181,3.754419872400714,-2.6000000000000005,0.6300000000000004,-18.3,-85.30000000000001,-66.70000000000002,0.0012,0.024
Thu_Mar_16_2023,301583.0,0.0,0.0,-3.382582e-05,0.01520356,0.0151814,0.01523849,-14.3,24.6,20.0,9.621398,800.0,103.1779,0.5970674,3.762883056640625,-27.002160000000003,-86.931954,-60.489794,3.994300291315006,3.662848656000509,-2.6000000000000005,0.6450000000000005,-16.2,-80.7,-63.2,0.0012,0.024
Thu_Mar_16_2023,309785.0,0.0,0.0,6.4573e-05,0.01503279,0.01495507,0.01531034,-15.5,24.6,20.0,9.621398,800.0,103.1779,0.7778347,3.775024658203125,-27.564705000000004,-91.88235,-64.877645,4.007565451986371,3.7285034903991776,-2.6000000000000005,0.6600000000000005,-17.1,-83.9,-64.80000000000001,0.0012,0.024
Thu_Mar_16_2023,315980.0,0.0,0.0,1.356663e-05,0.01545036,0.01487791,0.01513072,-14.7,24.6,20.0,9.621398,800.0,103.1779,0.942854,3.7037724609375,-26.6496318,-86.55692400000001,-60.46729220000001,3.929719721334535,3.481433981998973,-2.6000000000000005,0.6750000000000005,-16.400000000000002,-79.5,-62.599999999999994,0.0012,0.024
Thu_Mar_16_2023,322223.0,0.0,0.0,1.834647e-05,0.01525058,0.01502064,0.01556568,-15.6,24.5,20.0,9.621398,800.0,103.1779,0.8352305,3.694217041015625,-26.1920952,-87.60700800000001,-61.97491280000001,3.919280062291735,3.541905539999485,-2.6000000000000005,0.6900000000000005,-16.900000000000002,-80.0,-62.599999999999994,0.0012,0.024
Thu_Mar_16_2023,339549.0,20000.07,0.4168444,0.4172301,0.2979348,0.2910286,0.2963808,-14.1,24.5,20.0,9.621398,800.0,103.1779,4.740288,0.036608070373535154,-4.267841400000001,0.150012,3.857853400000001,0.016799170373535153,0.07256586960030723,-2.6000000000000005,0.0,5.200000000000001,9.5,4.799999999999999,0.0012,0.024
Thu_Mar_16_2023,346766.0,20000.45,0.4334821,0.4368598,0.3077949,0.3080173,0.3059068,-14.0,24.5,20.0,9.621398,800.0,103.1779,4.153543,0.037448261260986326,-4.0353228,2.1001680000000005,5.575490800000001,0.017639361260986326,-0.013822070400204849,-2.6000000000000005,0.015,5.9,12.3,6.9,0.0012,0.024
Thu_Mar_16_2023,352993.0,20004.58,0.4223518,0.4149444,0.311026,0.2988845,0.2992633,-13.700000000000001,24.5,20.0,9.621398,800.0,103.1779,4.442774,0.06506278991699219,-4.1328306,4.425354,7.9981846,0.04525388991699218,0.09157121640020478,-2.6000000000000005,0.03,5.6000000000000005,13.3,7.6,0.0012,0.024
Thu_Mar_16_2023,360276.0,20001.4,0.4937485,0.4960815,0.3855391,0.3752394,0.3612982,-14.9,24.5,20.0,9.621398,800.0,103.1779,5.193237,0.3062013854980469,-4.4028522,10.575846,14.4186982,0.28639248549804686,0.3179076192001022,-2.5,0.045,6.0,20.6,15.100000000000001,0.0012,0.024
Thu_Mar_16_2023,366478.0,20007.07,0.4643801,0.4409455,0.3124042,0.2949127,0.3167757,-13.9,24.5,20.0,9.621398,800.0,103.1779,4.818422,0.5760210571289063,-4.8453876000000005,7.875630000000001,12.161017600000001,0.5562121571289063,0.5425162632011262,-2.6000000000000005,0.06,3.8000000000000003,16.8,13.5,0.0012,0.024
Thu_Mar_16_2023,372684.0,20003.2,0.4558871,0.4535171,0.3397022,0.3324504,0.3315043,-14.3,24.5,20.0,9.621398,800.0,103.1779,4.904214,0.976673583984375,-5.887971,2.925234,8.253205,0.976673583984375,0.9796392396003065,-2.6000000000000005,0.075,4.3,12.3,8.5,0.0012,0.024
Thu_Mar_16_2023,378890.0,19996.65,0.4395625,0.4397709,0.3228207,0.2885342,0.2960114,-13.700000000000001,24.5,20.0,9.621398,800.0,103.1779,4.893149,1.2130506591796875,-6.6230298,0.150012,6.213041800000001,1.2130506591796875,1.1506873607993844,-2.7,0.09,3.5,8.5,5.5,0.0012,0.024
Thu_Mar_16_2023,385086.0,20003.94,0.4134194,0.4115122,0.2854931,0.3118959,0.2961782,-13.000000000000002,24.5,20.0,9.621398,800.0,103.1779,4.166751,1.6428629150390626,-8.8057044,-7.875630000000001,0.3700743999999987,1.6780977985786765,1.5791715432011255,-2.6000000000000005,0.105,0.9000000000000001,0.8,0.3999999999999999,0.0012,0.024
Thu_Mar_16_2023,391284.0,19999.83,0.4254707,0.4302908,0.3156498,0.3082996,0.3012711,-12.9,24.5,20.0,9.621398,800.0,103.1779,4.278995,1.976865966796875,-10.823365800000001,-16.651332000000004,-6.387966200000003,2.0430088132818476,1.98173934360133,-2.6000000000000005,0.12,0.1,-7.5,-7.1,0.0012,0.024
Thu_Mar_16_2023,397486.0,19998.52,0.4552056,0.4737591,0.3364715,0.3338391,0.3280702,-14.8,24.5,20.0,9.621398,800.0,103.1779,4.294897,2.207768310546875,-12.375990000000002,-16.051284000000003,-4.2352940000000014,2.29527839019652,2.1337821179989738,-2.6000000000000005,0.135,-3.4000000000000004,-6.800000000000001,-6.000000000000001,0.0012,0.024
Thu_Mar_16_2023,403711.0,20003.98,0.4268281,0.4476444,0.3459376,0.3388464,0.3325417,-13.4,24.5,20.0,9.621398,800.0,103.1779,4.706165,2.49970068359375,-14.888691000000001,-21.526722000000003,-7.198031000000002,2.614225591165465,2.517344571599281,-2.6000000000000005,0.15000000000000002,-6.0,-12.3,-10.0,0.0012,0.024
Thu_Mar_16_2023,409926.0,20001.12,0.4086176,0.3979108,0.2938926,0.3201477,0.3063869,-13.700000000000001,24.5,20.0,9.621398,800.0,103.1779,3.994088,2.717101806640625,-16.613829,-27.152172000000004,-11.098343000000005,2.8517445718787555,2.5933659588004074,-2.7,0.16500000000000004,-4.4,-18.400000000000002,-10.100000000000001,0.0012,0.024
Thu_Mar_16_2023,416140.0,20004.47,0.4544496,0.4203797,0.3450347,0.3424104,0.3198523,-14.400000000000002,24.5,20.0,9.621398,800.0,103.1779,4.705298,2.9995751953125,-19.014021000000003,-35.927874,-17.473853,3.1603574733011035,2.9199123719994855,-2.6000000000000005,0.18000000000000005,-10.400000000000002,-26.400000000000002,-15.8,0.0012,0.024
Thu_Mar_16_2023,422341.0,20001.1,0.3921382,0.3896099,0.3212061,0.3070525,0.2843505,-14.400000000000002,24.5,20.0,9.621398,800.0,103.1779,4.530287,3.21257373046875,-21.624229800000002,-43.803504000000004,-22.7392742,3.39306645959658,3.2792862024002023,-2.6000000000000005,0.19500000000000006,-11.100000000000001,-35.7,-24.1,0.0012,0.024
Thu_Mar_16_2023,428575.0,20004.4,0.4129655,0.4162878,0.3623213,0.2770936,0.2438266,-13.5,24.5,20.0,9.621398,800.0,103.1779,4.480807,3.3875888671875,-23.221857600000003,-48.903912000000005,-26.2420544,3.5842771410329948,3.2982915492000995,-2.6000000000000005,0.21000000000000008,-8.700000000000001,-40.0,-30.299999999999997,0.0012,0.024
Thu_Mar_16_2023,435774.0,20000.36,0.3657703,0.3706327,0.2659993,0.2761239,0.2581022,-14.5,24.5,20.0,9.621398,800.0,103.1779,3.810222,3.4901220703125,-24.601968000000003,-53.404272000000006,-29.362304,3.6962985581913035,3.5004393287988704,-2.6000000000000005,0.2250000000000001,-17.3,-44.90000000000001,-27.100000000000012,0.0012,0.024
Thu_Mar_16_2023,441973.0,20003.07,0.3490219,0.3510133,0.2569326,0.2487486,0.2530166,-14.6,24.5,20.0,9.621398,800.0,103.1779,3.774762,3.564075439453125,-25.997079600000003,-63.53008200000001,-38.0930024,3.777095421668442,3.552272092800407,-2.6000000000000005,0.2400000000000001,-14.8,-54.80000000000001,-39.500000000000014,0.0012,0.024
Thu_Mar_16_2023,448211.0,19992.88,0.4295446,0.4299433,0.3111226,0.3207408,0.2978102,-13.5,24.5,20.0,9.621398,800.0,103.1779,4.766236,3.71620703125,-27.302184000000004,-63.080046,-36.337862,3.943304961488037,3.645571068001021,-2.7,0.2550000000000001,-18.5,-53.2,-34.2,0.0012,0.024
Thu_Mar_16_2023,454414.0,19996.04,0.4561055,0.4598253,0.3143325,0.3052409,0.3060242,-14.8,24.5,20.0,9.621398,800.0,103.1779,4.776842,3.8790234375,-29.177334000000002,-62.78002200000001,-34.16268800000001,4.12118806675407,3.8805462647998943,-2.6000000000000005,0.27000000000000013,-16.6,-54.2,-37.1,0.0012,0.024
Thu_Mar_16_2023,461629.0,20000.48,0.4384258,0.4407741,0.3260023,0.3157154,0.3127594,-14.400000000000002,24.5,20.0,9.621398,800.0,103.1779,4.615891,3.87620263671875,-29.4473556,-63.60508800000001,-34.71773240000001,4.118106234806894,3.8373522947988703,-2.6000000000000005,0.28500000000000014,-20.5,-53.900000000000006,-32.900000000000006,0.0012,0.024
Thu_Mar_16_2023,468826.0,20023.46,0.3234086,0.3058727,0.2846774,0.2771139,0.2857688,-14.2,24.4,20.0,9.621398,800.0,103.1779,4.034866,3.98641845703125,-30.812464799999997,-68.03044200000001,-37.77797720000001,4.2385212029184425,3.987667310399177,-2.6000000000000005,0.30000000000000016,-14.200000000000001,-59.800000000000004,-37.5,0.0012,0.024
Thu_Mar_16_2023,475037.0,19996.86,0.3682225,0.3728746,0.2627459,0.2564768,0.2545846,-14.8,24.5,20.0,9.621398,800.0,103.1779,3.727876,4.001972412109375,-30.804964200000004,-79.20633600000001,-48.90886760000001,4.2555144893579975,3.8753629884002017,-2.6000000000000005,0.31500000000000017,-18.3,-70.10000000000001,-52.00000000000001,0.0012,0.024
Thu_Mar_16_2023,481236.0,20000.31,0.3466203,0.3491989,0.2514097,0.2548518,0.2437381,-14.1,24.4,20.0,9.621398,800.0,103.1779,3.796104,3.996717529296875,-31.0974876,-82.28158200000001,-51.744094400000016,4.249773330380067,3.937562305199587,-2.6000000000000005,0.3300000000000002,-24.0,-72.60000000000001,-48.10000000000001,0.0012,0.024
Thu_Mar_16_2023,487445.0,19999.55,0.3536726,0.3509232,0.2550863,0.2483006,0.2435084,-13.4,24.4,20.0,9.621398,800.0,103.1779,3.952862,4.04419970703125,-31.3600086,-84.681774,-53.881765400000006,4.301649412248716,3.9928505868004063,-2.6000000000000005,0.3450000000000002,-15.5,-75.3,-59.3,0.0012,0.024
Thu_Mar_16_2023,493668.0,19999.86,0.3715303,0.3748672,0.2702662,0.2641743,0.2630703,-14.2,24.5,20.0,9.621398,800.0,103.1779,3.961218,4.084437744140625,-32.6951154,-86.2569,-54.099282800000005,4.345610995455725,4.167354225600304,-2.6000000000000005,0.3600000000000002,-20.100000000000005,-76.7,-56.099999999999994,0.0012,0.024
Thu_Mar_16_2023,499860.0,19996.05,0.4503894,0.4525631,0.2970841,0.2952673,0.290935,-13.8,24.5,20.0,9.621398,800.0,103.1779,4.35846,4.2981064453125,-34.360248600000006,-85.13181,-51.3315614,4.579052163566591,4.234736818799382,-2.6000000000000005,0.3750000000000002,-27.5,-74.2,-46.2,0.0012,0.024
Thu_Mar_16_2023,506108.0,20004.53,0.3998156,0.3931861,0.2930693,0.2870038,0.2860416,-13.100000000000001,24.5,20.0,9.621398,800.0,103.1779,4.086844,4.3028779296875,-35.327826,-85.206816,-50.438990000000004,4.584265191398995,4.196726125199587,-2.6000000000000005,0.39000000000000024,-21.700000000000003,-74.80000000000001,-52.60000000000001,0.0012,0.024
