Time,Time (ms),Motor speed (rpm),BLDC Q curent for monitoring,Filtered Q current (A),BLDC Ph A amps (abs) (A),BLDC Ph B amps (abs) (A),BLDC Ph C amps (abs) (A),Purge pressure (mHg),ivp purge temperature (C),Purge add flow rate (mlph),Purge add speed (rpm),Purge circulate flow rate (mlph),Purge circulate speed (rpm),BLDC watts (W),Flow (lpm),Input pressure (mmHg),Output pressure (mmHg),Net pressure (mmHg),,,,,
Tue Dec 06 2022,611350,29996.94,1.208292,1.207543,0.8372502,0.8605133,0.8633285,0.4145,26.4,20,9.621398,800,103.1779,18.01556,2.785655462,93.77441406,154.6533203,61.05890625,,,,,
Tue Dec 06 2022,611975,29997.03,1.207136,1.207751,0.8409336,0.8590583,0.8632005,0.4114,26.4,20,9.621398,800,103.1779,18.39487,2.783365079,93.77441406,154.6533203,61.05890625,,,,,
Tue Dec 06 2022,617489,30001.02,1.205192,1.204712,0.8356258,0.8603378,0.8656256,0.4084,26.4,20,9.621398,800,103.1779,17.96329,2.428103175,99.14550781,167.8735352,68.90802734,,,,,
Tue Dec 06 2022,618114,30001.42,1.204918,1.205418,0.8473853,0.8576365,0.8614232,0.422,26.4,20,9.621398,800,103.1779,18.41822,2.425920635,99.26757813,167.6416016,68.55402344,,,,,
Tue Dec 06 2022,623629,30001.04,1.201765,1.199856,0.8417052,0.8564554,0.8617041,0.4235,26.4,20,9.621398,800,103.1779,18.10546,1.879761905,99.26757813,187.355957,88.26837891,,,,,
Tue Dec 06 2022,624254,29995.59,1.205129,1.205296,0.8363104,0.8536747,0.864817,0.4248,26.4,20,9.621398,800,103.1779,18.69778,1.879547619,99.26757813,187.8198242,88.73224609,,,,,
Tue Dec 06 2022,629763,30000.55,1.202415,1.20244,0.83562,0.8534864,0.8602378,0.4392,26.4,20,9.621398,800,103.1779,18.34895,1.506244094,99.26757813,198.2568359,99.16925781,,,,,
Tue Dec 06 2022,630390,30000.55,1.202415,1.20244,0.83562,0.8534864,0.8602378,0.4392,26.4,20,9.621398,800,103.1779,18.34895,1.506087302,99.26757813,198.7207031,99.633125,,,,,
Tue Dec 06 2022,635891,29999.75,1.189164,1.189494,0.8280023,0.8469919,0.8531587,0.4338,26.5,20,9.621398,800,103.1779,18.55489,1.050166667,99.26757813,211.4770508,112.3894727,,,,,
Tue Dec 06 2022,636516,29999.75,1.189164,1.189494,0.8280023,0.8469919,0.8531587,0.4338,26.5,20,9.621398,800,103.1779,18.55489,1.048191667,99.26757813,211.2451172,112.1575391,,,,,
Tue Dec 06 2022,642025,29994.06,1.179455,1.180466,0.8210601,0.8380032,0.8430955,0.4351,26.5,20,9.621398,800,103.1779,17.84569,0.629357724,99.26757813,220.7543945,121.6668164,,,,,
Tue Dec 06 2022,642655,29994.06,1.179455,1.180466,0.8210601,0.8380032,0.8430955,0.4351,26.5,20,9.621398,800,103.1779,17.84569,0.626891667,99.26757813,220.7543945,121.6668164,,,,,
Tue Dec 06 2022,648163,29995.22,1.175434,1.175586,0.8160712,0.8376513,0.8401286,0.4408,26.5,20,9.621398,800,103.1779,17.11282,0.226420635,99.26757813,227.9443359,128.8567578,,,,,
Tue Dec 06 2022,648789,29999.92,1.170715,1.170375,0.8171267,0.8387703,0.839097,0.4404,26.5,20,9.621398,800,103.1779,18.03597,0.219428571,99.26757813,228.4082031,129.320625,,,,,
Tue Dec 06 2022,654298,30002.87,1.170287,1.168378,0.8146837,0.8329953,0.8440061,0.458,26.5,20,9.621398,800,103.1779,18.00975,0.021142857,99.26757813,232.1191406,133.0315625,,,,,
Tue Dec 06 2022,654924,30002.87,1.170287,1.168378,0.8146837,0.8329953,0.8440061,0.458,26.5,20,9.621398,800,103.1779,18.00975,0.019238095,99.26757813,232.1191406,133.0315625,,,,,
Tue Dec 06 2022,660440,29999,1.17235,1.171824,0.8192694,0.8393292,0.837068,0.446,26.5,20,9.621398,800,103.1779,17.73021,0.006238095,99.26757813,232.5830078,133.4954297,,,,,
Tue Dec 06 2022,661051,29999,1.17235,1.171824,0.8192694,0.8393292,0.837068,0.446,26.5,20,9.621398,800,103.1779,17.73021,0.005992063,99.26757813,232.5830078,133.4954297,,,,,
Tue Dec 06 2022,666568,35004.06,1.418322,1.416894,0.9943468,1.007798,1.022089,0.4545,26.5,20,9.621398,800,103.1779,26.45263,0.18568254,88.28125,164.1625977,76.06134766,,,,,
Tue Dec 06 2022,672701,35002.99,1.457514,1.456722,1.016758,1.036756,1.043576,0.4561,26.5,20,9.621398,800,103.1779,26.75621,4.955815126,31.88476563,45.18066406,13.47589844,,,,,
Tue Dec 06 2022,678365,35002.24,1.443865,1.443118,1.008498,1.030256,1.036443,0.4224,26.6,20,9.621398,800,103.1779,26.42359,4.928896825,30.29785156,46.10839844,15.99054688,,,,,
Tue Dec 06 2022,678836,35002.24,1.443865,1.443118,1.008498,1.030256,1.036443,0.4224,26.6,20,9.621398,800,103.1779,26.42359,4.930873016,29.44335938,46.10839844,16.84503906,,,,,
Tue Dec 06 2022,684504,34998.69,1.442102,1.441991,1.01057,1.030529,1.039233,0.4206,26.6,20,9.621398,800,103.1779,26.24043,4.923261905,27.24609375,45.64453125,18.5784375,,,,,
Tue Dec 06 2022,684974,34998.69,1.442102,1.441991,1.01057,1.030529,1.039233,0.4206,26.6,20,9.621398,800,103.1779,26.24043,4.925007937,27.24609375,45.64453125,18.5784375,,,,,
Tue Dec 06 2022,690641,34994.36,1.439754,1.440855,1.009851,1.027263,1.032571,0.4029,26.6,20,9.621398,800,103.1779,25.90855,4.930111111,29.80957031,44.94873047,15.31916016,,,,,
Tue Dec 06 2022,691109,35002.45,1.443188,1.442834,1.006752,1.03115,1.033363,0.3998,26.6,20,9.621398,800,103.1779,26.19445,4.930873016,29.80957031,44.94873047,15.31916016,,,,,
Tue Dec 06 2022,696768,35001.58,1.442249,1.441471,1.006437,1.030306,1.032023,0.4022,26.6,20,9.621398,800,103.1779,26.43464,4.911745763,30.17578125,45.41259766,15.41681641,,,,,
Tue Dec 06 2022,697236,35001.58,1.442249,1.441471,1.006437,1.030306,1.032023,0.4022,26.6,20,9.621398,800,103.1779,26.43464,4.908380952,30.17578125,45.41259766,15.41681641,,,,,
Tue Dec 06 2022,702897,34994.6,1.441942,1.442775,1.005867,1.02711,1.033754,0.4044,26.6,20,9.621398,800,103.1779,26.91694,4.88825,31.15234375,46.10839844,15.13605469,,,,,
Tue Dec 06 2022,703367,34994.6,1.441942,1.442775,1.005867,1.02711,1.033754,0.4044,26.6,20,9.621398,800,103.1779,26.91694,4.885544,31.15234375,46.10839844,15.13605469,,,,,
Tue Dec 06 2022,709033,34998.92,1.442864,1.443411,1.006415,1.032736,1.037631,0.3861,26.6,20,9.621398,800,103.1779,26.19574,4.873137097,31.03027344,46.57226563,15.72199219,,,,,
Tue Dec 06 2022,709505,35002.37,1.443019,1.442243,1.00841,1.031481,1.034112,0.3815,26.6,20,9.621398,800,103.1779,25.82883,4.870458333,30.90820313,46.57226563,15.8440625,,,,,
Tue Dec 06 2022,715175,35004.92,1.441526,1.444185,1.004274,1.02997,1.031336,0.3904,26.6,20,9.621398,800,103.1779,25.97478,4.839433333,31.640625,47.26806641,15.80744141,,,,,
Tue Dec 06 2022,715644,35004.92,1.441526,1.444185,1.004274,1.02997,1.031336,0.3904,26.6,20,9.621398,800,103.1779,25.97478,4.839896825,32.37304688,47.03613281,14.84308594,,,,,
Tue Dec 06 2022,721316,35000.38,1.437533,1.437131,1.003297,1.029677,1.032053,0.3931,26.7,20,9.621398,800,103.1779,26.3273,4.823705882,32.86132813,47.73193359,15.05060547,,,,,
Tue Dec 06 2022,721785,35002.32,1.438947,1.438293,1.008389,1.02209,1.027318,0.3791,26.7,20,9.621398,800,103.1779,26.47405,4.821737288,32.6171875,47.26806641,14.83087891,,,,,
Tue Dec 06 2022,727454,34996.52,1.441182,1.441957,1.003725,1.031713,1.033167,0.386,26.7,20,9.621398,800,103.1779,25.96845,4.813319672,33.34960938,48.42773438,15.258125,,,,,
Tue Dec 06 2022,727922,34996.52,1.441182,1.441957,1.003725,1.031713,1.033167,0.386,26.7,20,9.621398,800,103.1779,25.96845,4.813709677,32.25097656,48.65966797,16.58869141,,,,,
Tue Dec 06 2022,733578,35001.91,1.438266,1.438198,1.006668,1.024589,1.027376,0.3705,26.7,20,9.621398,800,103.1779,26.70211,4.789968254,35.66894531,49.58740234,14.09845703,,,,,
Tue Dec 06 2022,734050,35001.91,1.438266,1.438198,1.006668,1.024589,1.027376,0.3705,26.7,20,9.621398,800,103.1779,26.70211,4.78747541,34.81445313,50.51513672,15.88068359,,,,,
Tue Dec 06 2022,739710,35000.9,1.434623,1.433798,1.002332,1.0262,1.030495,0.3639,26.7,20,9.621398,800,103.1779,25.85818,4.751239669,34.69238281,50.28320313,15.77082031,,,,,
Tue Dec 06 2022,740181,35000.9,1.434623,1.433798,1.002332,1.0262,1.030495,0.3639,26.7,20,9.621398,800,103.1779,25.85818,4.751239669,34.69238281,50.28320313,15.77082031,,,,,
Tue Dec 06 2022,745846,34998.34,1.438509,1.438462,1.000908,1.025017,1.029516,0.3685,26.7,20,9.621398,800,103.1779,26.09969,4.739690476,36.40136719,52.83447266,16.61310547,,,,,
Tue Dec 06 2022,746300,34998.3,1.441504,1.440301,1.005071,1.027344,1.035055,0.3759,26.7,20,9.621398,800,103.1779,26.52259,4.738365079,37.25585938,52.13867188,15.0628125,,,,,
Tue Dec 06 2022,751983,34995.57,1.442463,1.44401,0.9979951,1.026383,1.032806,0.3571,26.7,20,9.621398,800,103.1779,26.06201,4.726039683,37.98828125,53.76220703,15.95392578,,,,,
Tue Dec 06 2022,752439,34995.57,1.442463,1.44401,0.9979951,1.026383,1.032806,0.3571,26.7,20,9.621398,800,103.1779,26.06201,4.719698413,37.98828125,53.76220703,15.95392578,,,,,
Tue Dec 06 2022,758115,35002.32,1.435583,1.434929,1.002891,1.027559,1.026617,0.3766,26.7,20,9.621398,800,103.1779,26.32734,4.668531746,37.37792969,56.31347656,19.11554688,,,,,
Tue Dec 06 2022,758570,35002.32,1.435583,1.434929,1.002891,1.027559,1.026617,0.3766,26.7,20,9.621398,800,103.1779,26.32734,4.668396694,37.37792969,56.31347656,19.11554688,,,,,
Tue Dec 06 2022,764249,34994.5,1.438969,1.439227,1.012027,1.02919,1.035918,0.3591,26.8,20,9.621398,800,103.1779,26.10504,4.633,40.18554688,58.16894531,18.16339844,,,,,
Tue Dec 06 2022,764702,34998.34,1.442403,1.442126,1.002908,1.026891,1.03012,0.3694,26.8,20,9.621398,800,103.1779,26.36735,4.630436508,40.18554688,58.16894531,18.16339844,,,,,
Tue Dec 06 2022,770389,34993.31,1.444201,1.446061,1.005437,1.03121,1.030923,0.3793,26.8,20,9.621398,800,103.1779,26.62215,4.582015873,41.16210938,60.72021484,19.73810547,,,,,
Tue Dec 06 2022,770827,34993.31,1.444201,1.446061,1.005437,1.03121,1.030923,0.3793,26.8,20,9.621398,800,103.1779,26.62215,4.578575,41.16210938,60.72021484,19.73810547,,,,,
Tue Dec 06 2022,776519,35001.22,1.434594,1.433895,1.002401,1.025462,1.031279,0.3738,26.8,20,9.621398,800,103.1779,25.97476,4.507217742,43.72558594,66.28662109,22.74103516,,,,,
Tue Dec 06 2022,776958,35001.22,1.434594,1.433895,1.002401,1.025462,1.031279,0.3738,26.8,20,9.621398,800,103.1779,25.97476,4.505252101,43.72558594,65.59082031,22.04523438,,,,,
Tue Dec 06 2022,782649,35002.36,1.439626,1.440803,1.005666,1.031698,1.032431,0.3586,26.8,20,9.621398,800,103.1779,25.8329,4.454444444,45.67871094,68.83789063,23.33917969,,,,,
Tue Dec 06 2022,783095,34995.57,1.441451,1.442282,1.001585,1.030027,1.030305,0.3674,26.8,20,9.621398,800,103.1779,26.86828,4.461870968,45.80078125,70.46142578,24.84064453,,,,,
Tue Dec 06 2022,788788,34999.24,1.440574,1.44047,1.006343,1.026574,1.029813,0.3806,26.8,20,9.621398,800,103.1779,26.03845,4.345912698,48.2421875,75.56396484,27.50177734,,,,,
Tue Dec 06 2022,789224,34999.24,1.440574,1.44047,1.006343,1.026574,1.029813,0.3806,26.8,20,9.621398,800,103.1779,26.03845,4.343818898,49.95117188,76.49169922,26.72052734,,,,,
Tue Dec 06 2022,794926,35001.26,1.437785,1.437163,1.003581,1.028108,1.031407,0.3823,26.8,20,9.621398,800,103.1779,26.44137,4.233912698,53.36914063,82.75390625,29.56476563,,,,,
Tue Dec 06 2022,795362,35001.26,1.437785,1.437163,1.003581,1.028108,1.031407,0.3823,26.8,20,9.621398,800,103.1779,26.44137,4.230622047,53.61328125,83.91357422,30.48029297,,,,,
Tue Dec 06 2022,801054,34999.27,1.446106,1.44617,1.005003,1.026714,1.032605,0.3723,26.9,20,9.621398,800,103.1779,26.81089,4.073849206,59.47265625,92.72705078,33.43439453,,,,,
Tue Dec 06 2022,801490,34998.33,1.442148,1.442876,0.9990552,1.024309,1.030419,0.3725,26.9,20,9.621398,800,103.1779,26.0012,4.071960317,59.47265625,92.72705078,33.43439453,,,,,
Tue Dec 06 2022,807192,35006.42,1.4402,1.440966,1.008977,1.030401,1.033165,0.388,26.9,20,9.621398,800,103.1779,25.94446,3.916672269,62.76855469,100.3808594,37.79230469,,,,,
Tue Dec 06 2022,807628,35006.42,1.4402,1.440966,1.008977,1.030401,1.033165,0.388,26.9,20,9.621398,800,103.1779,25.94446,3.916672269,62.76855469,100.3808594,37.79230469,,,,,
Tue Dec 06 2022,813322,34998.47,1.452197,1.452527,1.006495,1.027596,1.036415,0.3781,26.9,20,9.621398,800,103.1779,26.49936,3.66392126,69.11621094,111.2817383,42.34552734,,,,,
Tue Dec 06 2022,813759,34998.47,1.452197,1.452527,1.006495,1.027596,1.036415,0.3781,26.9,20,9.621398,800,103.1779,26.49936,3.661833333,69.11621094,111.2817383,42.34552734,,,,,
Tue Dec 06 2022,819459,35000.49,1.452055,1.452105,1.010469,1.033935,1.037402,0.3954,26.9,20,9.621398,800,103.1779,25.95026,3.398748031,78.27148438,125.1977539,47.10626953,,,,,
Tue Dec 06 2022,819894,35002.29,1.450672,1.450408,1.012751,1.03664,1.040203,0.4099,26.9,20,9.621398,800,103.1779,27.06973,3.394247934,78.27148438,125.1977539,47.10626953,,,,,
Tue Dec 06 2022,825598,35000.02,1.453961,1.45426,1.018268,1.03926,1.045646,0.3998,26.9,20,9.621398,800,103.1779,26.80892,3.090738095,86.93847656,139.3457031,52.58722656,,,,,
Tue Dec 06 2022,826035,35000.02,1.453961,1.45426,1.018268,1.03926,1.045646,0.3998,26.9,20,9.621398,800,103.1779,26.80892,3.090025424,86.93847656,139.3457031,52.58722656,,,,,
Tue Dec 06 2022,831722,35002.32,1.456085,1.45707,1.015475,1.038194,1.041,0.4203,27,20,9.621398,800,103.1779,26.72808,2.798760331,93.28613281,150.7104492,57.60431641,,,,,
Tue Dec 06 2022,832175,35002.32,1.456085,1.45707,1.015475,1.038194,1.041,0.4203,27,20,9.621398,800,103.1779,26.72808,2.798760331,93.28613281,150.7104492,57.60431641,,,,,
Tue Dec 06 2022,837862,34998.31,1.452977,1.452937,1.017613,1.039907,1.046851,0.4236,27,20,9.621398,800,103.1779,26.66011,2.341942623,99.14550781,169.0332031,70.06769531,,,,,
Tue Dec 06 2022,838316,34998.31,1.452977,1.452937,1.017613,1.039907,1.046851,0.4236,27,20,9.621398,800,103.1779,26.66011,2.344007937,99.14550781,169.0332031,70.06769531,,,,,
Tue Dec 06 2022,843995,34995.88,1.451392,1.452602,1.010397,1.040808,1.041084,0.4397,27,20,9.621398,800,103.1779,26.20864,1.872285714,99.14550781,187.5878906,88.62238281,,,,,
Tue Dec 06 2022,844447,35001.08,1.448515,1.448673,1.003771,1.02583,1.030358,0.4354,27,20,9.621398,800,103.1779,26.35258,1.875672,99.26757813,187.355957,88.26837891,,,,,
Tue Dec 06 2022,850130,35005.64,1.44105,1.440307,0.9972762,1.030851,1.030419,0.4386,27,20,9.621398,800,103.1779,26.19003,1.479563492,99.14550781,200.8081055,101.8425977,,,,,
Tue Dec 06 2022,850585,35005.64,1.44105,1.440307,0.9972762,1.030851,1.030419,0.4386,27,20,9.621398,800,103.1779,26.19003,1.484365079,99.26757813,200.5761719,101.4885938,,,,,
Tue Dec 06 2022,856266,34997.95,1.426214,1.424868,0.9888995,1.011905,1.015916,0.4572,27.1,20,9.621398,800,103.1779,25.78278,1.019601695,99.14550781,213.3325195,114.3670117,,,,,
Tue Dec 06 2022,856724,34998.34,1.419572,1.420903,0.9959736,1.017013,1.021333,0.4587,27.1,20,9.621398,800,103.1779,25.83225,1.020129032,99.26757813,213.3325195,114.2449414,,,,,
Tue Dec 06 2022,862398,35002.32,1.408776,1.408642,0.9816651,1.002786,1.009276,0.4656,27.1,20,9.621398,800,103.1779,25.74445,0.56,99.26757813,223.3056641,124.2180859,,,,,
Tue Dec 06 2022,862851,34996.61,1.410359,1.411292,0.9839403,0.9994575,1.008559,0.465,27.1,20,9.621398,800,103.1779,25.98426,0.564416667,99.26757813,223.5375977,124.4500195,,,,,
Tue Dec 06 2022,868533,35000.46,1.401492,1.401319,0.9886835,1.002321,1.008646,0.463,27.1,20,9.621398,800,103.1779,25.61485,0.221057851,99.26757813,230.9594727,131.8718945,,,,,
Tue Dec 06 2022,868984,35002.32,1.40543,1.40488,0.9838985,0.9977385,1.012446,0.4614,27.1,20,9.621398,800,103.1779,25.63128,0.220847458,99.26757813,230.9594727,131.8718945,,,,,
Tue Dec 06 2022,874663,34994.38,1.410168,1.411312,0.9785489,1.007407,1.007275,0.4818,27.1,20,9.621398,800,103.1779,26.18722,0.013957627,99.26757813,234.9023438,135.8147656,,,,,
Tue Dec 06 2022,875117,34995.49,1.404658,1.405901,0.9796954,1.001946,1.002683,0.4637,27.1,20,9.621398,800,103.1779,25.15498,0.012166667,99.26757813,234.9023438,135.8147656,,,,,
Tue Dec 06 2022,880800,35000.41,1.403277,1.403172,0.9752285,1.002942,1.003991,0.4806,27.1,20,9.621398,800,103.1779,25.19097,0.007542373,99.26757813,234.9023438,135.8147656,,,,,
Tue Dec 06 2022,881255,35001.94,1.408435,1.408185,0.978484,1.00095,1.0117,0.4714,27.1,20,9.621398,800,103.1779,25.46998,0.010730159,99.26757813,234.9023438,135.8147656,,,,,
Tue Dec 06 2022,886932,3827.551,0,1.406318,0.001675142,0.001763258,0.00205262,0.5003,27.2,20,9.621398,800,103.1779,-0.3398188,-0.021467742,99.26757813,136.5625,37.47492188,,,,,
